date,obs_flow,name
2012-07-15,0.863,41 Alcantud
2012-07-16,0.8683,41 Alcantud
2012-07-17,0.9775,41 Alcantud
2012-07-18,1.3411,41 Alcantud
2012-07-19,1.6803,41 Alcantud
2012-07-20,1.9952,41 Alcantud
2012-07-21,2.0542,41 Alcantud
2012-07-22,2.0703,41 Alcantud
2012-07-23,2.0864,41 Alcantud
2012-07-24,2.1078,41 Alcantud
2012-07-25,2.1292,41 Alcantud
2012-07-26,2.1507,41 Alcantud
2012-07-27,2.0522,41 Alcantud
2012-07-28,1.71,41 Alcantud
2012-07-29,1.3922,41 Alcantud
2012-07-30,1.1865,41 Alcantud
2012-07-31,1.4911,41 Alcantud
2012-08-01,1.8751,41 Alcantud
2012-08-02,2.0986,41 Alcantud
2012-08-03,2.0933,41 Alcantud
2012-08-04,2.088,41 Alcantud
2012-08-05,2.0719,41 Alcantud
2012-08-06,2.0665,41 Alcantud
2012-08-07,2.0397,41 Alcantud
2012-08-08,2.0236,41 Alcantud
2012-08-09,1.9197,41 Alcantud
2012-08-10,1.5561,41 Alcantud
2012-08-11,1.1506,41 Alcantud
2012-08-12,0.9217,41 Alcantud
2012-08-13,0.9056,41 Alcantud
2012-08-14,0.8895,41 Alcantud
2012-08-15,0.8895,41 Alcantud
2012-08-16,0.8895,41 Alcantud
2012-08-17,0.8949,41 Alcantud
2012-08-18,0.8896,41 Alcantud
2012-08-19,0.8896,41 Alcantud
2012-08-20,0.9003,41 Alcantud
2012-08-21,0.916400000000001,41 Alcantud
2012-08-22,0.9057,41 Alcantud
2012-08-23,0.916400000000001,41 Alcantud
2012-08-24,0.927100000000001,41 Alcantud
2012-08-25,0.921700000000001,41 Alcantud
2012-08-26,0.921700000000001,41 Alcantud
2012-08-27,0.921700000000001,41 Alcantud
2012-08-28,0.932400000000001,41 Alcantud
2012-08-29,0.937800000000001,41 Alcantud
2012-08-30,0.932400000000001,41 Alcantud
2012-08-31,0.921700000000001,41 Alcantud
2012-09-01,0.932400000000001,41 Alcantud
2012-09-02,0.927000000000001,41 Alcantud
2012-09-03,0.921600000000001,41 Alcantud
2012-09-04,0.9109,41 Alcantud
2012-09-05,0.9109,41 Alcantud
2012-09-06,0.916200000000001,41 Alcantud
2012-09-07,0.905500000000001,41 Alcantud
2012-09-08,0.8948,41 Alcantud
2012-09-09,0.8948,41 Alcantud
2012-09-10,0.9001,41 Alcantud
2012-09-11,0.8894,41 Alcantud
2012-09-12,0.8894,41 Alcantud
2012-09-13,0.8894,41 Alcantud
2012-09-14,0.8948,41 Alcantud
2012-09-15,0.9002,41 Alcantud
2012-09-16,0.9002,41 Alcantud
2012-09-17,0.9002,41 Alcantud
2012-09-18,0.905500000000001,41 Alcantud
2012-09-19,0.9002,41 Alcantud
2012-09-20,0.9056,41 Alcantud
2012-09-21,0.9056,41 Alcantud
2012-09-22,0.9056,41 Alcantud
2012-09-23,0.911,41 Alcantud
2012-09-24,0.937800000000001,41 Alcantud
2012-09-25,0.937800000000001,41 Alcantud
2012-09-26,0.9593,41 Alcantud
2012-09-27,0.970000000000001,41 Alcantud
2012-09-28,0.9593,41 Alcantud
2012-09-29,0.9754,41 Alcantud
2012-09-30,0.97,41 Alcantud
2012-10-01,0.9841,41 Alcantud
2012-10-02,0.9835,41 Alcantud
2012-10-03,0.973,41 Alcantud
2012-10-04,0.9603,41 Alcantud
2012-10-05,0.9685,41 Alcantud
2012-10-06,0.9509,41 Alcantud
2012-10-07,0.9449,41 Alcantud
2012-10-08,0.9644,41 Alcantud
2012-10-09,0.9575,41 Alcantud
2012-10-10,0.9569,41 Alcantud
2012-10-11,0.952,41 Alcantud
2012-10-12,0.9662,41 Alcantud
2012-10-13,0.9801,41 Alcantud
2012-10-14,0.9752,41 Alcantud
2012-10-15,0.9655,41 Alcantud
2012-10-16,0.9704,41 Alcantud
2012-10-17,0.9749,41 Alcantud
2012-10-18,0.97,41 Alcantud
2012-10-19,0.9797,41 Alcantud
2012-10-20,1.0153,41 Alcantud
2012-10-21,1.0353,41 Alcantud
2012-10-22,1.0256,41 Alcantud
2012-10-23,1.0207,41 Alcantud
2012-10-24,1.0256,41 Alcantud
2012-10-25,1.0353,41 Alcantud
2012-10-26,1.0401,41 Alcantud
2012-10-27,1.055,41 Alcantud
2012-10-28,1.0647,41 Alcantud
2012-10-29,1.13,41 Alcantud
2012-10-30,1.3964,41 Alcantud
2012-10-31,1.5724,41 Alcantud
2012-11-01,1.5924,41 Alcantud
2012-11-02,1.5924,41 Alcantud
2012-11-03,1.5924,41 Alcantud
2012-11-04,1.6083,41 Alcantud
2012-11-05,1.6297,41 Alcantud
2012-11-06,1.6404,41 Alcantud
2012-11-07,1.7418,41 Alcantud
2012-11-08,1.9981,41 Alcantud
2012-11-09,2.0552,41 Alcantud
2012-11-10,2.2138,41 Alcantud
2012-11-11,2.5136,41 Alcantud
2012-11-12,2.5752,41 Alcantud
2012-11-13,2.7572,41 Alcantud
2012-11-14,3.2678,41 Alcantud
2012-11-15,3.7587,41 Alcantud
2012-11-16,4.0418,41 Alcantud
2012-11-17,3.9734,41 Alcantud
2012-11-18,3.679,41 Alcantud
2012-11-19,3.3555,41 Alcantud
2012-11-20,3.0209,41 Alcantud
2012-11-21,2.7267,41 Alcantud
2012-11-22,2.6962,41 Alcantud
2012-11-23,2.5293,41 Alcantud
2012-11-24,2.0131,41 Alcantud
2012-11-25,1.5222,41 Alcantud
2012-11-26,1.3325,41 Alcantud
2012-11-27,1.6096,41 Alcantud
2012-11-28,1.904,41 Alcantud
2012-11-29,2.1927,41 Alcantud
2012-11-30,2.4814,41 Alcantud
2012-12-01,2.6335,41 Alcantud
2012-12-02,2.6224,41 Alcantud
2012-12-03,2.6024,41 Alcantud
2012-12-04,2.5921,41 Alcantud
2012-12-05,2.5707,41 Alcantud
2012-12-06,2.4517,41 Alcantud
2012-12-07,2.1319,41 Alcantud
2012-12-08,1.8055,41 Alcantud
2012-12-09,1.4906,41 Alcantud
2012-12-10,1.1868,41 Alcantud
2012-12-11,1.0091,41 Alcantud
2012-12-12,0.994,41 Alcantud
2012-12-13,1.0901,41 Alcantud
2012-12-14,1.3891,41 Alcantud
2012-12-15,1.6992,41 Alcantud
2012-12-16,2.019,41 Alcantud
2012-12-17,2.3388,41 Alcantud
2012-12-18,2.6767,41 Alcantud
2012-12-19,2.8773,41 Alcantud
2012-12-20,2.9093,41 Alcantud
2012-12-21,2.952,41 Alcantud
2012-12-22,2.984,41 Alcantud
2012-12-23,2.919,41 Alcantud
2012-12-24,2.6414,41 Alcantud
2012-12-25,2.3585,41 Alcantud
2012-12-26,2.0756,41 Alcantud
2012-12-27,1.8748,41 Alcantud
2012-12-28,1.8518,41 Alcantud
2012-12-29,1.9661,41 Alcantud
2012-12-30,2.2267,41 Alcantud
2012-12-31,2.4927,41 Alcantud
2013-01-01,2.7645,41 Alcantud
2013-01-02,3.0421,41 Alcantud
2013-01-03,3.2457,41 Alcantud
2013-01-04,3.2515,41 Alcantud
2013-01-05,3.2457,41 Alcantud
2013-01-06,3.1523,41 Alcantud
2013-01-07,2.8636,41 Alcantud
2013-01-08,2.5749,41 Alcantud
2013-01-09,2.303,41 Alcantud
2013-01-10,2.0199,41 Alcantud
2013-01-11,1.7423,41 Alcantud
2013-01-12,1.4592,41 Alcantud
2013-01-13,1.2556,41 Alcantud
2013-01-14,1.244,41 Alcantud
2013-01-15,1.2385,41 Alcantud
2013-01-16,1.244,41 Alcantud
2013-01-17,1.2498,41 Alcantud
2013-01-18,1.2868,41 Alcantud
2013-01-19,10.023,41 Alcantud
2013-01-20,20.535,41 Alcantud
2013-01-21,13.513,41 Alcantud
2013-01-22,2.1499,41 Alcantud
2013-01-23,2.8436,41 Alcantud
2013-01-24,3.6469,41 Alcantud
2013-01-25,10.385,41 Alcantud
2013-01-26,10.204,41 Alcantud
2013-01-27,10.023,41 Alcantud
2013-01-28,10.928,41 Alcantud
2013-01-29,11.504,41 Alcantud
2013-01-30,11.109,41 Alcantud
2013-01-31,4.4557,41 Alcantud
2013-02-01,5.1439,41 Alcantud
2013-02-02,11.504,41 Alcantud
2013-02-03,12.492,41 Alcantud
2013-02-04,10.204,41 Alcantud
2013-02-05,5.9308,41 Alcantud
2013-02-06,6.6738,41 Alcantud
2013-02-07,7.362,41 Alcantud
2013-02-08,7.9796,41 Alcantud
2013-02-09,8.5202,41 Alcantud
2013-02-10,8.2107,41 Alcantud
2013-02-11,8.0562,41 Alcantud
2013-02-12,7.7866,41 Alcantud
2013-02-13,7.4466,41 Alcantud
2013-02-14,7.2635,41 Alcantud
2013-02-15,6.9817,41 Alcantud
2013-02-16,6.7493,41 Alcantud
2013-02-17,6.5662,41 Alcantud
2013-02-18,6.4479,41 Alcantud
2013-02-19,6.3612,41 Alcantud
2013-02-20,6.304,41 Alcantud
2013-02-21,6.2612,41 Alcantud
2013-02-22,6.2326,41 Alcantud
2013-02-23,6.303,41 Alcantud
2013-02-24,6.3608,41 Alcantud
2013-02-25,6.4038,41 Alcantud
2013-02-26,6.4038,41 Alcantud
2013-02-27,6.4468,41 Alcantud
2013-02-28,6.4754,41 Alcantud
2013-03-01,6.5182,41 Alcantud
2013-03-02,6.561,41 Alcantud
2013-03-03,6.6038,41 Alcantud
2013-03-04,6.6324,41 Alcantud
2013-03-05,6.5758,41 Alcantud
2013-03-06,6.5466,41 Alcantud
2013-03-07,6.5761,41 Alcantud
2013-03-08,12.097,41 Alcantud
2013-03-09,28.123,41 Alcantud
2013-03-10,35.205,41 Alcantud
2013-03-11,28.123,41 Alcantud
2013-03-12,23.487,41 Alcantud
2013-03-13,22.118,41 Alcantud
2013-03-14,16.381,41 Alcantud
2013-03-15,13.513,41 Alcantud
2013-03-16,13.299,41 Alcantud
2013-03-17,12.295,41 Alcantud
2013-03-18,16.842,41 Alcantud
2013-03-19,16.15,41 Alcantud
2013-03-20,18.771,41 Alcantud
2013-03-21,21.063,41 Alcantud
2013-03-22,17.303,41 Alcantud
2013-03-23,14.799,41 Alcantud
2013-03-24,13.085,41 Alcantud
2013-03-25,12.295,41 Alcantud
2013-03-26,33.537,41 Alcantud
2013-03-27,84.755,41 Alcantud
2013-03-28,67.235,41 Alcantud
2013-03-29,50.547,41 Alcantud
2013-03-30,74.507,41 Alcantud
2013-03-31,58.592,41 Alcantud
2013-04-01,48.532,41 Alcantud
2013-04-02,42.338,41 Alcantud
2013-04-03,32.216,41 Alcantud
2013-04-04,31.556,41 Alcantud
2013-04-05,29.674,41 Alcantud
2013-04-06,26.935,41 Alcantud
2013-04-07,24.609,41 Alcantud
2013-04-08,19.512,41 Alcantud
2013-04-09,18.276,41 Alcantud
2013-04-10,18.029,41 Alcantud
2013-04-11,16.381,41 Alcantud
2013-04-12,15.227,41 Alcantud
2013-04-13,14.799,41 Alcantud
2013-04-14,14.156,41 Alcantud
2013-04-15,13.299,41 Alcantud
2013-04-16,12.097,41 Alcantud
2013-04-17,11.504,41 Alcantud
2013-04-18,11.307,41 Alcantud
2013-04-19,10.566,41 Alcantud
2013-04-20,6.7592,41 Alcantud
2013-04-21,6.8828,41 Alcantud
2013-04-22,7.0044,41 Alcantud
2013-04-23,7.1095,41 Alcantud
2013-04-24,7.1992,41 Alcantud
2013-04-25,7.3372,41 Alcantud
2013-04-26,7.4752,41 Alcantud
2013-04-27,7.6698,41 Alcantud
2013-04-28,7.8078,41 Alcantud
2013-04-29,7.9184,41 Alcantud
2013-04-30,7.9184,41 Alcantud
2013-05-01,7.9349,41 Alcantud
2013-05-02,7.9678,41 Alcantud
2013-05-03,8.0172,41 Alcantud
2013-05-04,7.9866,41 Alcantud
2013-05-05,7.9077,41 Alcantud
2013-05-06,7.8748,41 Alcantud
2013-05-07,7.8584,41 Alcantud
2013-05-08,7.8101,41 Alcantud
2013-05-09,7.7147,41 Alcantud
2013-05-10,7.5894,41 Alcantud
2013-05-11,7.4788,41 Alcantud
2013-05-12,7.3387,41 Alcantud
2013-05-13,6.8063,41 Alcantud
2013-05-14,6.3174,41 Alcantud
2013-05-15,6.2583,41 Alcantud
2013-05-16,6.1676,41 Alcantud
2013-05-17,6.0604,41 Alcantud
2013-05-18,5.9999,41 Alcantud
2013-05-19,5.9552,41 Alcantud
2013-05-20,5.9404,41 Alcantud
2013-05-21,5.9109,41 Alcantud
2013-05-22,5.8965,41 Alcantud
2013-05-23,6.2599,41 Alcantud
2013-05-24,6.6752,41 Alcantud
2013-05-25,6.6607,41 Alcantud
2013-05-26,6.6318,41 Alcantud
2013-05-27,6.6029,41 Alcantud
2013-05-28,6.5592,41 Alcantud
2013-05-29,6.3113,41 Alcantud
2013-05-30,5.8432,41 Alcantud
2013-05-31,5.3601,41 Alcantud
2013-06-01,4.8914,41 Alcantud
2013-06-02,4.5371,41 Alcantud
2013-06-03,4.3775,41 Alcantud
2013-06-04,4.2179,41 Alcantud
2013-06-05,4.0583,41 Alcantud
2013-06-06,3.8987,41 Alcantud
2013-06-07,3.727,41 Alcantud
2013-06-08,3.6406,41 Alcantud
2013-06-09,3.6185,41 Alcantud
2013-06-10,3.7093,41 Alcantud
2013-06-11,3.9796,41 Alcantud
2013-06-12,4.15,41 Alcantud
2013-06-13,3.994,41 Alcantud
2013-06-14,3.6923,41 Alcantud
2013-06-15,3.3834,41 Alcantud
2013-06-16,3.0745,41 Alcantud
2013-06-17,2.7777,41 Alcantud
2013-06-18,2.9114,41 Alcantud
2013-06-19,3.201,41 Alcantud
2013-06-20,3.3927,41 Alcantud
2013-06-21,3.3927,41 Alcantud
2013-06-22,3.3927,41 Alcantud
2013-06-23,3.5126,41 Alcantud
2013-06-24,3.5054,41 Alcantud
2013-06-25,3.4852,41 Alcantud
2013-06-26,3.4585,41 Alcantud
2013-06-27,3.4383,41 Alcantud
2013-06-28,3.1278,41 Alcantud
2013-06-29,3.2302,41 Alcantud
2013-06-30,3.346,41 Alcantud
2013-07-01,3.0686,41 Alcantud
2013-07-02,2.7638,41 Alcantud
2013-07-03,2.4708,41 Alcantud
2013-07-04,2.4379,41 Alcantud
2013-07-05,2.4379,41 Alcantud
2013-07-06,2.8772,41 Alcantud
2013-07-07,3.3376,41 Alcantud
2013-07-08,3.3656,41 Alcantud
2013-07-09,2.9397,41 Alcantud
2013-07-10,2.5721,41 Alcantud
2013-07-11,2.9375,41 Alcantud
2013-07-12,3.2305,41 Alcantud
2013-07-13,3.5117,41 Alcantud
2013-07-14,3.8056,41 Alcantud
2013-07-15,3.8258,41 Alcantud
2013-07-16,3.3865,41 Alcantud
2013-07-17,2.9134,41 Alcantud
2013-07-18,2.8662,41 Alcantud
2013-07-19,2.8727,41 Alcantud
2013-07-20,3.0434,41 Alcantud
2013-07-21,2.9318,41 Alcantud
2013-07-22,2.6453,41 Alcantud
2013-07-23,2.3706,41 Alcantud
2013-07-24,2.0894,41 Alcantud
2013-07-25,2.0503,41 Alcantud
2013-07-26,2.0503,41 Alcantud
2013-07-27,2.3101,41 Alcantud
2013-07-28,2.604,41 Alcantud
2013-07-29,2.5793,41 Alcantud
2013-07-30,2.3074,41 Alcantud
2013-07-31,2.0262,41 Alcantud
2013-08-01,2.007,41 Alcantud
2013-08-02,1.9758,41 Alcantud
2013-08-03,2.1591,41 Alcantud
2013-08-04,2.4828,41 Alcantud
2013-08-05,2.5627,41 Alcantud
2013-08-06,2.3029,41 Alcantud
2013-08-07,2.0028,41 Alcantud
2013-08-08,2.021,41 Alcantud
2013-08-09,2.0323,41 Alcantud
2013-08-10,2.2574,41 Alcantud
2013-08-11,2.5749,41 Alcantud
2013-08-12,2.6061,41 Alcantud
2013-08-13,2.3923,41 Alcantud
2013-08-14,2.057,41 Alcantud
2013-08-15,2.2533,41 Alcantud
2013-08-16,2.559,41 Alcantud
2013-08-17,2.8591,41 Alcantud
2013-08-18,3.1468,41 Alcantud
2013-08-19,3.1849,41 Alcantud
2013-08-20,2.9409,41 Alcantud
2013-08-21,2.6234,41 Alcantud
2013-08-22,2.5922,41 Alcantud
2013-08-23,2.6038,41 Alcantud
2013-08-24,2.8814,41 Alcantud
2013-08-25,2.8814,41 Alcantud
2013-08-26,2.6018,41 Alcantud
2013-08-27,2.3079,41 Alcantud
2013-08-28,2.0078,41 Alcantud
2013-08-29,1.9697,41 Alcantud
2013-08-30,1.9697,41 Alcantud
2013-08-31,1.9697,41 Alcantud
2013-09-01,1.9755,41 Alcantud
2013-09-02,1.9697,41 Alcantud
2013-09-03,1.6979,41 Alcantud
2013-09-04,1.4093,41 Alcantud
2013-09-05,1.3599,41 Alcantud
2013-09-06,1.3421,41 Alcantud
2013-09-07,1.6081,41 Alcantud
2013-09-08,1.914,41 Alcantud
2013-09-09,2.2141,41 Alcantud
2013-09-10,2.508,41 Alcantud
2013-09-11,2.5403,41 Alcantud
2013-09-12,2.5403,41 Alcantud
2013-09-13,2.5345,41 Alcantud
2013-09-14,2.5229,41 Alcantud
2013-09-15,2.5284,41 Alcantud
2013-09-16,2.5284,41 Alcantud
2013-09-17,2.2508,41 Alcantud
2013-09-18,1.9391,41 Alcantud
2013-09-19,1.6219,41 Alcantud
2013-09-20,1.3047,41 Alcantud
2013-09-21,1.5272,41 Alcantud
2013-09-22,1.8101,41 Alcantud
2013-09-23,1.8471,41 Alcantud
2013-09-24,1.8529,41 Alcantud
2013-09-25,1.8529,41 Alcantud
2013-09-26,1.8587,41 Alcantud
2013-09-27,1.8645,41 Alcantud
2013-09-28,1.8761,41 Alcantud
2013-09-29,1.8874,41 Alcantud
2013-09-30,1.8987,41 Alcantud
2013-10-01,1.6381,41 Alcantud
2013-10-02,1.3552,41 Alcantud
2013-10-03,1.324,41 Alcantud
2013-10-04,1.324,41 Alcantud
2013-10-05,1.5178,41 Alcantud
2013-10-06,1.8237,41 Alcantud
2013-10-07,2.0843,41 Alcantud
2013-10-08,2.0905,41 Alcantud
2013-10-09,2.0963,41 Alcantud
2013-10-10,2.085,41 Alcantud
2013-10-11,2.0681,41 Alcantud
2013-10-12,2.3071,41 Alcantud
2013-10-13,2.5789,41 Alcantud
2013-10-14,2.5971,41 Alcantud
2013-10-15,2.3871000000000002,41 Alcantud
2013-10-16,2.0592,41 Alcantud
2013-10-17,1.7873000000000001,41 Alcantud
2013-10-18,1.7481,41 Alcantud
2013-10-19,1.9813,41 Alcantud
2013-10-20,2.2755,41 Alcantud
2013-10-21,2.3106,41 Alcantud
2013-10-22,2.0658,41 Alcantud
2013-10-23,1.7827,41 Alcantud
2013-10-24,1.7425,41 Alcantud
2013-10-25,1.7425,41 Alcantud
2013-10-26,1.9931,41 Alcantud
2013-10-27,2.3221,41 Alcantud
2013-10-28,2.3805,41 Alcantud
2013-10-29,2.1246,41 Alcantud
2013-10-30,1.8197,41 Alcantud
2013-10-31,1.7795,41 Alcantud
2013-11-01,1.7684,41 Alcantud
2013-11-02,1.7577,41 Alcantud
2013-11-03,1.7577,41 Alcantud
2013-11-04,1.7525,41 Alcantud
2013-11-05,1.5019,41 Alcantud
2013-11-06,1.1673,41 Alcantud
2013-11-07,1.1141,41 Alcantud
2013-11-08,1.1038,41 Alcantud
2013-11-09,1.1038,41 Alcantud
2013-11-10,1.1089,41 Alcantud
2013-11-11,1.1038,41 Alcantud
2013-11-12,1.0986,41 Alcantud
2013-11-13,1.0986,41 Alcantud
2013-11-14,1.1089,41 Alcantud
2013-11-15,1.1089,41 Alcantud
2013-11-16,1.0986,41 Alcantud
2013-11-17,1.1093,41 Alcantud
2013-11-18,1.1145,41 Alcantud
2013-11-19,1.1145,41 Alcantud
2013-11-20,1.1201,41 Alcantud
2013-11-21,1.1149,41 Alcantud
2013-11-22,1.1308,41 Alcantud
2013-11-23,1.3918,41 Alcantud
2013-11-24,1.6585,41 Alcantud
2013-11-25,1.8396,41 Alcantud
2013-11-26,1.861,41 Alcantud
2013-11-27,1.8403,41 Alcantud
2013-11-28,1.8122,41 Alcantud
2013-11-29,1.8342,41 Alcantud
2013-11-30,1.8397,41 Alcantud
2013-12-01,1.85,41 Alcantud
2013-12-02,1.8341,41 Alcantud
2013-12-03,1.5731,41 Alcantud
2013-12-04,1.2961,41 Alcantud
2013-12-05,1.137,41 Alcantud
2013-12-06,1.3818,41 Alcantud
2013-12-07,1.6528,41 Alcantud
2013-12-08,1.862,41 Alcantud
2013-12-09,1.84,41 Alcantud
2013-12-10,1.8186,41 Alcantud
2013-12-11,1.8135,41 Alcantud
2013-12-12,1.8135,41 Alcantud
2013-12-13,1.8035,41 Alcantud
2013-12-14,1.8035,41 Alcantud
2013-12-15,1.7815,41 Alcantud
2013-12-16,1.5205,41 Alcantud
2013-12-17,1.2495,41 Alcantud
2013-12-18,1.0584,41 Alcantud
2013-12-19,1.0532,41 Alcantud
2013-12-20,1.0746,41 Alcantud
2013-12-21,1.2944,41 Alcantud
2013-12-22,1.4448,41 Alcantud
2013-12-23,1.4448,41 Alcantud
2013-12-24,1.4306,41 Alcantud
2013-12-25,1.4306,41 Alcantud
2013-12-26,1.4306,41 Alcantud
2013-12-27,1.4406,41 Alcantud
2013-12-28,1.5107,41 Alcantud
2013-12-29,1.6278,41 Alcantud
2013-12-30,1.6116,41 Alcantud
2013-12-31,1.488,41 Alcantud
2014-01-01,1.4629,41 Alcantud
2014-01-02,1.478,41 Alcantud
2014-01-03,1.7584,41 Alcantud
2014-01-04,2.3375,41 Alcantud
2014-01-05,2.9166,41 Alcantud
2014-01-06,3.4957,41 Alcantud
2014-01-07,4.0147,41 Alcantud
2014-01-08,4.4966,41 Alcantud
2014-01-09,5.0609,41 Alcantud
2014-01-10,5.5001,41 Alcantud
2014-01-11,5.8871,41 Alcantud
2014-01-12,6.3753,41 Alcantud
2014-01-13,6.6076,41 Alcantud
2014-01-14,6.5218,41 Alcantud
2014-01-15,6.436,41 Alcantud
2014-01-16,6.3923,41 Alcantud
2014-01-17,6.3923,41 Alcantud
2014-01-18,6.3776,41 Alcantud
2014-01-19,6.3924,41 Alcantud
2014-01-20,6.4361,41 Alcantud
2014-01-21,6.5081,41 Alcantud
2014-01-22,6.5939,41 Alcantud
2014-01-23,6.7402,41 Alcantud
2014-01-24,6.9677,41 Alcantud
2014-01-25,7.0985,41 Alcantud
2014-01-26,7.0426,41 Alcantud
2014-01-27,6.7799,41 Alcantud
2014-01-28,6.5766,41 Alcantud
2014-01-29,6.4501,41 Alcantud
2014-01-30,6.4209,41 Alcantud
2014-01-31,6.3917,41 Alcantud
2014-02-01,6.3625,41 Alcantud
2014-02-02,6.27279999999999,41 Alcantud
2014-02-03,6.1163,41 Alcantud
2014-02-04,6.086,41 Alcantud
2014-02-05,15.013,41 Alcantud
2014-02-06,29.988,41 Alcantud
2014-02-07,27.232,41 Alcantud
2014-02-08,34.528,41 Alcantud
2014-02-09,52.199,41 Alcantud
2014-02-10,61.716,41 Alcantud
2014-02-11,48.928,41 Alcantud
2014-02-12,26.341,41 Alcantud
2014-02-13,25.17,41 Alcantud
2014-02-14,36.938,41 Alcantud
2014-02-15,34.858,41 Alcantud
2014-02-16,28.123,41 Alcantud
2014-02-17,23.207,41 Alcantud
2014-02-18,20.271,41 Alcantud
2014-02-19,16.842,41 Alcantud
2014-02-20,12.69,41 Alcantud
2014-02-21,13.513,41 Alcantud
2014-02-22,11.307,41 Alcantud
2014-02-23,11.307,41 Alcantud
2014-02-24,10.928,41 Alcantud
2014-02-25,10.566,41 Alcantud
2014-02-26,10.204,41 Alcantud
2014-02-27,10.204,41 Alcantud
2014-02-28,6.3931,41 Alcantud
2014-03-01,6.814,41 Alcantud
2014-03-02,10.204,41 Alcantud
2014-03-03,19.512,41 Alcantud
2014-03-04,16.842,41 Alcantud
2014-03-05,14.156,41 Alcantud
2014-03-06,12.492,41 Alcantud
2014-03-07,10.747,41 Alcantud
2014-03-08,10.566,41 Alcantud
2014-03-09,7.2248,41 Alcantud
2014-03-10,10.023,41 Alcantud
2014-03-11,7.5588,41 Alcantud
2014-03-12,7.7791,41 Alcantud
2014-03-13,7.9829,41 Alcantud
2014-03-14,8.1045,41 Alcantud
2014-03-15,8.1045,41 Alcantud
2014-03-16,8.0901,41 Alcantud
2014-03-17,8.0754,41 Alcantud
2014-03-18,7.8679,41 Alcantud
2014-03-19,7.6519,41 Alcantud
2014-03-20,7.4444,41 Alcantud
2014-03-21,7.2516,41 Alcantud
2014-03-22,6.7532,41 Alcantud
2014-03-23,6.3274,41 Alcantud
2014-03-24,6.163,41 Alcantud
2014-03-25,6.1064,41 Alcantud
2014-03-26,5.7763,41 Alcantud
2014-03-27,5.8062,41 Alcantud
2014-03-28,5.7484,41 Alcantud
2014-03-29,5.4272,41 Alcantud
2014-03-30,5.0679,41 Alcantud
2014-03-31,4.8748,41 Alcantud
2014-04-01,5.0165,41 Alcantud
2014-04-02,5.1547,41 Alcantud
2014-04-03,5.1689,41 Alcantud
2014-04-04,4.9694,41 Alcantud
2014-04-05,5.2291,41 Alcantud
2014-04-06,5.1414,41 Alcantud
2014-04-07,5.0596,41 Alcantud
2014-04-08,5.3666,41 Alcantud
2014-04-09,5.5863,41 Alcantud
2014-04-10,5.6382,41 Alcantud
2014-04-11,5.7746,41 Alcantud
2014-04-12,5.5385,41 Alcantud
2014-04-13,5.3336,41 Alcantud
2014-04-14,5.4156,41 Alcantud
2014-04-15,5.264,41 Alcantud
2014-04-16,5.1064,41 Alcantud
2014-04-17,5.0066,41 Alcantud
2014-04-18,4.5736,41 Alcantud
2014-04-19,4.4167,41 Alcantud
2014-04-20,4.1452,41 Alcantud
2014-04-21,3.9711,41 Alcantud
2014-04-22,4.1294,41 Alcantud
2014-04-23,4.1888,41 Alcantud
2014-04-24,4.1888,41 Alcantud
2014-04-25,4.1219,41 Alcantud
2014-04-26,4.1219,41 Alcantud
2014-04-27,4.002,41 Alcantud
2014-04-28,4.3037,41 Alcantud
2014-04-29,4.3848,41 Alcantud
2014-04-30,4.5552,41 Alcantud
2014-05-01,4.5431,41 Alcantud
2014-05-02,4.4597,41 Alcantud
2014-05-03,4.144,41 Alcantud
2014-05-04,3.8644,41 Alcantud
2014-05-05,3.9671,41 Alcantud
2014-05-06,3.9671,41 Alcantud
2014-05-07,4.0988,41 Alcantud
2014-05-08,4.0867000000000004,41 Alcantud
2014-05-09,4.0867000000000004,41 Alcantud
2014-05-10,3.8804,41 Alcantud
2014-05-11,3.5569,41 Alcantud
2014-05-12,3.3887,41 Alcantud
2014-05-13,3.6683,41 Alcantud
2014-05-14,3.8331,41 Alcantud
2014-05-15,3.8091,41 Alcantud
2014-05-16,3.5655,41 Alcantud
2014-05-17,3.3341,41 Alcantud
2014-05-18,3.2105,41 Alcantud
2014-05-19,3.1983,41 Alcantud
2014-05-20,3.4046,41 Alcantud
2014-05-21,3.5184,41 Alcantud
2014-05-22,3.4779,41 Alcantud
2014-05-23,3.1602,41 Alcantud
2014-05-24,3.0993,41 Alcantud
2014-05-25,2.8963,41 Alcantud
2014-05-26,2.9044,41 Alcantud
2014-05-27,3.1122,41 Alcantud
2014-05-28,3.2118,41 Alcantud
2014-05-29,3.2,41 Alcantud
2014-05-30,2.9686,41 Alcantud
2014-05-31,2.8366,41 Alcantud
2014-06-01,2.7566,41 Alcantud
2014-06-02,2.7878,41 Alcantud
2014-06-03,2.9041,41 Alcantud
2014-06-04,3.0953,41 Alcantud
2014-06-05,3.0872,41 Alcantud
2014-06-06,2.7813,41 Alcantud
2014-06-07,2.4467,41 Alcantud
2014-06-08,2.1177,41 Alcantud
2014-06-09,2.1977,41 Alcantud
2014-06-10,2.5036,41 Alcantud
2014-06-11,2.8271,41 Alcantud
2014-06-12,2.8858,41 Alcantud
2014-06-13,2.5801,41 Alcantud
2014-06-14,2.2629,41 Alcantud
2014-06-15,2.1479,41 Alcantud
2014-06-16,2.131,41 Alcantud
