 Model                     SWAT+ Mar 13 2024        MODULAR Rev 2024.61.0                                 
   jday   mon   day    yr     unit   gis_id   name                  area         precip           evap           seep          flo_stor       sed_stor      orgn_stor      sedp_stor       no3_stor      solp_stor      chla_stor       nh3_stor       no2_stor      cbod_stor       dox_stor       san_stor       sil_stor       cla_stor       sag_stor       lag_stor       grv_stor           null         flo_in         sed_in        orgn_in        sedp_in         no3_in        solp_in        chla_in         nh3_in         no2_in        cbod_in         dox_in         san_in         sil_in         cla_in         sag_in         lag_in         grv_in           null        flo_out        sed_out       orgn_out       sedp_out        no3_out       solp_out       chla_out        nh3_out        no2_out       cbod_out        dox_out        san_out        sil_out        cla_out        sag_out        lag_out        grv_out           null     water_temp
                                                                      ha            m^3            m^3            m^3             m^3           tons            kgN            kgP            kgN            kgP             kg            kgN            kgN             kg             kg           tons           tons           tons           tons           tons           tons                         m^3/s           tons            kgN            kgP            kgN            kgP             kg            kgN            kgN             kg             kg           tons           tons           tons           tons           tons           tons                         m^3/s           tons            kgN            kgP            kgN            kgP             kg            kgN            kgN             kg             kg           tons           tons           tons           tons           tons           tons                          degc
    31     1    31  2006      74     109  cha109               0.3212E+02     0.8919E+04     0.1687E+04     0.0000E+00     0.6480E+03     0.9564E-03     0.1813E-01     0.2603E-02     0.5230E+01     0.7654E-02     0.0000E+00     0.5408E-04     0.0000E+00     0.0000E+00     0.1739E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5296E+01     0.4219E-03     0.1069E-02     0.2028E-01     0.2935E-02     0.6056E+02     0.8564E-02     0.0000E+00     0.3429E-04     0.0000E+00     0.0000E+00     0.1914E-03     0.1773E-03     0.1773E-03     0.1773E-03     0.1773E-03     0.1773E-03     0.0000E+00     0.4095E+03     0.5915E-04     0.2895E-04     0.5489E-03     0.7916E-04     0.5128E+01     0.2343E-03     0.0000E+00     0.2711E-04     0.0000E+00     0.0000E+00     0.8327E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2893E+04     0.7730E+01
    31     1    31  2006      75     111  cha111               0.3122E+02     0.9653E+04     0.3298E+04     0.0000E+00     0.3713E+06     0.1062E+00     0.2311E+01     0.3307E+00     0.6927E+02     0.2342E+00     0.0000E+00     0.8896E-03     0.0000E+00     0.0000E+00     0.6411E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5060E+01     0.4245E-02     0.1478E+00     0.3365E+01     0.4814E+00     0.1590E+03     0.3647E+00     0.0000E+00     0.7530E-03     0.0000E+00     0.0000E+00     0.6167E-02     0.1544E-03     0.1544E-03     0.1544E-03     0.1544E-03     0.1544E-03     0.0000E+00     0.4246E+02     0.1282E+00     0.2975E-01     0.7169E+00     0.1025E+00     0.6245E+02     0.8379E-01     0.0000E+00     0.6483E-03     0.0000E+00     0.0000E+00     0.3118E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5743E+01     0.7730E+01
    31     1    31  2006      76     113  cha113               0.2128E+02     0.6610E+04     0.2513E+04     0.0000E+00     0.5116E+04     0.5143E-07     0.1824E-05     0.5472E-05     0.8299E+01     0.3208E-04     0.0000E+00     0.3025E-03     0.0000E+00     0.0000E+00     0.5182E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.6864E+01     0.6879E-03     0.2070E-06     0.7848E-05     0.2354E-04     0.2269E+02     0.1530E-04     0.0000E+00     0.7455E-04     0.0000E+00     0.0000E+00     0.1247E-03     0.2030E-03     0.2030E-03     0.2030E-03     0.2030E-03     0.2030E-03     0.0000E+00     0.3286E+03     0.5559E-03     0.1915E-07     0.6392E-06     0.1918E-05     0.4016E+01     0.1205E-04     0.0000E+00     0.1141E-03     0.0000E+00     0.0000E+00     0.1943E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.4048E+03     0.7730E+01
    31     1    31  2006      77     115  cha115               0.1690E+02     0.4980E+04     0.2278E+04     0.0000E+00     0.7829E+04     0.1746E-07     0.3387E-05     0.1016E-04     0.3417E+02     0.3980E-04     0.0000E+00     0.3641E-03     0.0000E+00     0.0000E+00     0.1862E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.7062E+01     0.1813E-02     0.5529E-07     0.1115E-04     0.3346E-04     0.9572E+02     0.3207E-04     0.0000E+00     0.2092E-03     0.0000E+00     0.0000E+00     0.1368E-02     0.3942E-04     0.3942E-04     0.3942E-04     0.3942E-04     0.3942E-04     0.0000E+00     0.1326E+03     0.2132E-02     0.1465E-07     0.2773E-05     0.8318E-05     0.3701E+02     0.3425E-04     0.0000E+00     0.3148E-03     0.0000E+00     0.0000E+00     0.1495E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1136E+03     0.7730E+01
    31     1    31  2006      78     116  cha116               0.2449E+02     0.6223E+04     0.1638E+04     0.0000E+00     0.4340E+05     0.2490E-07     0.7094E-06     0.2128E-05     0.3265E+02     0.1360E-01     0.0000E+00     0.1726E-03     0.0000E+00     0.0000E+00     0.5502E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5915E+01     0.5517E-03     0.1656E-06     0.5610E-05     0.1683E-04     0.7386E+02     0.5506E-01     0.0000E+00     0.1161E-04     0.0000E+00     0.0000E+00     0.8970E-04     0.1607E-03     0.1607E-03     0.1607E-03     0.1607E-03     0.1607E-03     0.0000E+00     0.3517E+03     0.3389E-02     0.9995E-08     0.2712E-06     0.8136E-06     0.1428E+02     0.4541E-02     0.0000E+00     0.6567E-04     0.0000E+00     0.0000E+00     0.2264E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.6205E+02     0.7730E+01
    31     1    31  2006      79     117  cha117               0.3720E+02     0.8546E+04     0.1613E+04     0.0000E+00     0.1238E+05     0.7161E-08     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5634E+01     0.1975E-03     0.2237E-06     0.1067E-04     0.3202E-04     0.5198E+02     0.1104E-04     0.0000E+00     0.3667E-05     0.0000E+00     0.0000E+00     0.1979E-04     0.2221E-03     0.2221E-03     0.2221E-03     0.2221E-03     0.2221E-03     0.0000E+00     0.9260E+03     0.4922E-03     0.1003E-08     0.2579E-07     0.7738E-07     0.2403E+01     0.5229E-06     0.0000E+00     0.4971E-05     0.0000E+00     0.0000E+00     0.2418E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3749E+03     0.7730E+01
    31     1    31  2006      80     118  cha118               0.2090E+02     0.5329E+04     0.2778E+04     0.0000E+00     0.1062E+06     0.6972E-07     0.3706E-05     0.7604E-06     0.6352E+01     0.1821E-03     0.0000E+00     0.3035E-03     0.0000E+00     0.0000E+00     0.1397E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5855E+01     0.1420E-01     0.2577E-06     0.1415E-04     0.4244E-04     0.4162E+02     0.6496E-03     0.0000E+00     0.1151E-03     0.0000E+00     0.0000E+00     0.8536E-03     0.1789E-03     0.1789E-03     0.1789E-03     0.1789E-03     0.1789E-03     0.0000E+00     0.1891E+02     0.7784E-01     0.1356E-06     0.6900E-05     0.5959E-05     0.3385E+02     0.5085E-03     0.0000E+00     0.6248E-03     0.0000E+00     0.0000E+00     0.2209E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.7995E+01     0.7730E+01
    31     1    31  2006      81     119  cha119               0.1244E+02     0.3646E+04     0.7088E+03     0.0000E+00     0.7187E+03     0.2413E-02     0.4580E-01     0.6572E-02     0.1586E+02     0.2540E-01     0.0000E+00     0.2345E-04     0.0000E+00     0.0000E+00     0.4868E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5259E+01     0.3684E-03     0.2675E-02     0.5077E-01     0.7306E-02     0.4109E+02     0.2815E-01     0.0000E+00     0.2814E-04     0.0000E+00     0.0000E+00     0.1789E-03     0.5133E-04     0.5133E-04     0.5133E-04     0.5133E-04     0.5133E-04     0.0000E+00     0.4633E+03     0.7179E-04     0.2614E-03     0.4961E-02     0.7125E-03     0.5524E+01     0.2753E-02     0.0000E+00     0.2353E-04     0.0000E+00     0.0000E+00     0.1180E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2366E+04     0.7730E+01
    31     1    31  2006      82     120  cha120               0.3029E+02     0.8831E+04     0.2816E+04     0.0000E+00     0.1333E+05     0.2428E-07     0.3221E-05     0.9662E-05     0.3680E+02     0.4908E-04     0.0000E+00     0.4585E-03     0.0000E+00     0.0000E+00     0.6142E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.6747E+01     0.5718E-03     0.8420E-07     0.1225E-04     0.3676E-04     0.7851E+02     0.1459E-04     0.0000E+00     0.2339E-04     0.0000E+00     0.0000E+00     0.3788E-04     0.7937E-04     0.7937E-04     0.7937E-04     0.7937E-04     0.7937E-04     0.0000E+00     0.3874E+03     0.6074E-03     0.3978E-08     0.4821E-06     0.1446E-05     0.8311E+01     0.7848E-05     0.0000E+00     0.7366E-04     0.0000E+00     0.0000E+00     0.1247E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3650E+03     0.7730E+01
    31     1    31  2006      83     122  cha122               0.2345E+02     0.5599E+04     0.1703E+04     0.0000E+00     0.2166E+05     0.1843E-08     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.6406E+01     0.6244E-03     0.5904E-07     0.1279E-04     0.3836E-04     0.2019E+02     0.1303E-04     0.0000E+00     0.2420E-05     0.0000E+00     0.0000E+00     0.2065E-04     0.5732E-04     0.5732E-04     0.5732E-04     0.5732E-04     0.5732E-04     0.0000E+00     0.3374E+03     0.3104E-02     0.1006E-08     0.1118E-06     0.3355E-06     0.2214E+01     0.1343E-05     0.0000E+00     0.1231E-04     0.0000E+00     0.0000E+00     0.1578E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.7294E+02     0.7730E+01
    31     1    31  2006      84     123  cha123               0.3006E+02     0.9364E+04     0.1684E+04     0.0000E+00     0.2209E+04     0.9099E-02     0.1722E+00     0.2471E-01     0.3829E+02     0.8206E-01     0.0000E+00     0.4964E-04     0.0000E+00     0.0000E+00     0.1429E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5154E+01     0.8718E-03     0.9880E-02     0.1870E+00     0.2687E-01     0.9486E+02     0.8912E-01     0.0000E+00     0.2933E-05     0.0000E+00     0.0000E+00     0.1819E-03     0.3891E-04     0.3891E-04     0.3891E-04     0.3891E-04     0.3891E-04     0.0000E+00     0.1931E+03     0.1148E-03     0.7819E-03     0.1480E-01     0.2124E-02     0.7630E+01     0.7054E-02     0.0000E+00     0.2814E-04     0.0000E+00     0.0000E+00     0.1789E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1451E+04     0.7730E+01
    31     1    31  2006      85     124  cha124               0.4157E+01     0.1060E+04     0.5526E+03     0.0000E+00     0.1600E+05     0.2538E-07     0.1022E-05     0.3066E-05     0.1988E+01     0.1584E-04     0.0000E+00     0.3833E-04     0.0000E+00     0.0000E+00     0.2740E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5855E+01     0.5401E-03     0.1645E-06     0.6640E-05     0.1992E-04     0.1619E+02     0.1018E-03     0.0000E+00     0.2949E-04     0.0000E+00     0.0000E+00     0.1644E-03     0.1578E-03     0.1578E-03     0.1578E-03     0.1578E-03     0.1578E-03     0.0000E+00     0.3554E+03     0.1327E-01     0.6150E-07     0.2327E-05     0.6980E-05     0.1155E+02     0.7214E-04     0.0000E+00     0.9655E-04     0.0000E+00     0.0000E+00     0.7829E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1983E+02     0.7730E+01
    31     1    31  2006      86     127  cha127               0.1977E+02     0.5507E+04     0.1562E+04     0.0000E+00     0.2776E+04     0.1247E-07     0.1994E-05     0.5981E-05     0.3922E+01     0.2443E-04     0.0000E+00     0.2244E-03     0.0000E+00     0.0000E+00     0.1047E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.6886E+01     0.1467E-03     0.5913E-07     0.1124E-04     0.3372E-04     0.1071E+02     0.1449E-04     0.0000E+00     0.3250E-04     0.0000E+00     0.0000E+00     0.5884E-04     0.4920E-04     0.4920E-04     0.4920E-04     0.4920E-04     0.4920E-04     0.0000E+00     0.1521E+04     0.1065E-03     0.1970E-08     0.3007E-06     0.9021E-06     0.6758E+00     0.3716E-05     0.0000E+00     0.3415E-04     0.0000E+00     0.0000E+00     0.1606E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2092E+04     0.7730E+01
    31     1    31  2006      87     128  cha128               0.1783E+02     0.4861E+04     0.1922E+04     0.0000E+00     0.7173E+04     0.5218E-02     0.1215E+00     0.1886E-01     0.1786E+02     0.9274E-03     0.0000E+00     0.2923E-03     0.0000E+00     0.0000E+00     0.6585E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.7014E+01     0.7152E-03     0.1311E-01     0.3106E+00     0.4826E-01     0.4819E+02     0.2305E-02     0.0000E+00     0.9033E-04     0.0000E+00     0.0000E+00     0.3569E-03     0.3760E-04     0.3760E-04     0.3760E-04     0.3760E-04     0.3760E-04     0.0000E+00     0.3233E+03     0.9013E-03     0.2772E-02     0.6352E-01     0.9864E-02     0.8835E+01     0.4872E-03     0.0000E+00     0.1670E-03     0.0000E+00     0.0000E+00     0.3183E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2579E+03     0.7730E+01
    31     1    31  2006      88     129  cha129               0.1102E+02     0.2816E+04     0.7181E+03     0.0000E+00     0.3302E+04     0.5514E-09     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.6185E+01     0.4830E-04     0.1764E-07     0.5514E-05     0.1654E-04     0.1427E+02     0.3054E-04     0.0000E+00     0.1777E-05     0.0000E+00     0.0000E+00     0.6660E-05     0.1710E-04     0.1710E-04     0.1710E-04     0.1710E-04     0.1710E-04     0.0000E+00     0.4137E+04     0.1416E-03     0.9387E-10     0.1266E-07     0.3797E-07     0.7633E+00     0.1619E-06     0.0000E+00     0.1492E-05     0.0000E+00     0.0000E+00     0.6707E-05     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1416E+04     0.7730E+01
    31     1    31  2006      89     131  cha131               0.3175E+02     0.9658E+04     0.2058E+04     0.0000E+00     0.2673E+05     0.2048E-07     0.3832E-05     0.1150E-04     0.3288E+02     0.3511E-04     0.0000E+00     0.3128E-03     0.0000E+00     0.0000E+00     0.3889E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.6819E+01     0.4202E-03     0.1132E-06     0.2464E-04     0.7391E-04     0.9333E+02     0.2464E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1132E-03     0.1132E-03     0.1132E-03     0.1132E-03     0.1132E-03     0.0000E+00     0.5303E+03     0.9353E-03     0.3937E-08     0.6866E-06     0.2060E-05     0.6139E+01     0.6354E-05     0.0000E+00     0.5667E-04     0.0000E+00     0.0000E+00     0.6962E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2420E+03     0.7730E+01
    31     1    31  2006      90     133  cha133               0.3324E+02     0.9701E+04     0.2464E+04     0.0000E+00     0.5799E+05     0.4184E-02     0.7950E-01     0.1141E-01     0.7420E+01     0.1480E-01     0.0000E+00     0.5936E-04     0.0000E+00     0.0000E+00     0.8133E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5622E+01     0.3758E-02     0.4456E-02     0.8468E-01     0.1217E-01     0.1503E+03     0.1576E-01     0.0000E+00     0.3734E-04     0.0000E+00     0.0000E+00     0.3255E-03     0.1472E-03     0.1472E-03     0.1472E-03     0.1472E-03     0.1472E-03     0.0000E+00     0.5349E+02     0.9309E-01     0.2723E-03     0.5175E-02     0.7435E-03     0.5370E+02     0.9814E-03     0.0000E+00     0.1808E-03     0.0000E+00     0.0000E+00     0.2502E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.7501E+01     0.7730E+01
    31     1    31  2006      91     134  cha134               0.3737E+02     0.8857E+04     0.1813E+04     0.0000E+00     0.3689E+05     0.3888E-08     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5589E+01     0.3365E-03     0.1600E-03     0.3058E-02     0.4971E-03     0.7188E+02     0.2618E-02     0.0000E+00     0.1256E-04     0.0000E+00     0.0000E+00     0.1249E-03     0.1224E-03     0.1224E-03     0.1224E-03     0.1224E-03     0.1224E-03     0.0000E+00     0.5411E+03     0.5901E-02     0.2373E-08     0.2075E-06     0.6224E-06     0.4159E+01     0.2315E-05     0.0000E+00     0.2108E-04     0.0000E+00     0.0000E+00     0.4871E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3597E+02     0.7730E+01
    31     1    31  2006      92     135  cha135               0.1418E+02     0.4724E+04     0.1480E+04     0.0000E+00     0.3893E+04     0.6014E-01     0.1301E+01     0.1860E+00     0.1876E+02     0.1423E+00     0.0000E+00     0.2973E-03     0.0000E+00     0.0000E+00     0.3571E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.4940E+01     0.2488E-02     0.8950E-01     0.2014E+01     0.2880E+00     0.5541E+02     0.2435E+00     0.0000E+00     0.2073E-03     0.0000E+00     0.0000E+00     0.4248E-02     0.2066E-03     0.2066E-03     0.2066E-03     0.2066E-03     0.2066E-03     0.0000E+00     0.6794E+02     0.1142E-02     0.2326E-01     0.5559E+00     0.7947E-01     0.2783E+02     0.7652E-01     0.0000E+00     0.3376E-03     0.0000E+00     0.0000E+00     0.2304E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1436E+03     0.7730E+01
    31     1    31  2006      93     136  cha136               0.1157E+02     0.2857E+04     0.5130E+03     0.0000E+00     0.0000E+00     0.6247E-08     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5784E+01     0.1687E-03     0.1978E-06     0.6435E-05     0.1931E-04     0.3549E+02     0.7296E-05     0.0000E+00     0.8603E-05     0.0000E+00     0.0000E+00     0.1557E-03     0.1937E-03     0.1937E-03     0.1937E-03     0.1937E-03     0.1937E-03     0.0000E+00     0.1112E+04     0.2963E-04     0.3347E-08     0.7915E-07     0.2374E-06     0.4378E+01     0.8332E-06     0.0000E+00     0.7540E-05     0.0000E+00     0.0000E+00     0.5431E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.6303E+04     0.7730E+01
    31     1    31  2006      94     139  cha139               0.3648E+02     0.1002E+05     0.1806E+04     0.0000E+00     0.6073E+02     0.7929E-08     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.6031E+01     0.3794E-03     0.2490E-06     0.8386E-05     0.2516E-04     0.7455E+02     0.9566E-05     0.0000E+00     0.1875E-05     0.0000E+00     0.0000E+00     0.1138E-04     0.2458E-03     0.2458E-03     0.2458E-03     0.2458E-03     0.2458E-03     0.0000E+00     0.5188E+03     0.4692E-04     0.3428E-08     0.8680E-07     0.2604E-06     0.5401E+01     0.2279E-05     0.0000E+00     0.2192E-04     0.0000E+00     0.0000E+00     0.7159E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.4152E+04     0.7730E+01
    31     1    31  2006      95     141  cha141               0.8451E+01     0.2230E+04     0.8248E+03     0.0000E+00     0.1253E+04     0.2775E-07     0.1450E-05     0.4350E-05     0.5000E+01     0.1110E-04     0.0000E+00     0.9649E-04     0.0000E+00     0.0000E+00     0.1699E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.6793E+01     0.1882E-03     0.1332E-06     0.7874E-05     0.2362E-04     0.1329E+02     0.1002E-04     0.0000E+00     0.2142E-04     0.0000E+00     0.0000E+00     0.2682E-04     0.1171E-03     0.1171E-03     0.1171E-03     0.1171E-03     0.1171E-03     0.0000E+00     0.1171E+04     0.1082E-03     0.9921E-08     0.4830E-06     0.1449E-05     0.1951E+01     0.3721E-05     0.0000E+00     0.3238E-04     0.0000E+00     0.0000E+00     0.5884E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2031E+04     0.7730E+01
    31     1    31  2006      96     142  cha142               0.1795E+02     0.4782E+04     0.9493E+03     0.0000E+00     0.2384E+05     0.6747E-02     0.1282E+00     0.1840E-01     0.1333E+02     0.2630E-01     0.0000E+00     0.3010E-04     0.0000E+00     0.0000E+00     0.4214E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5540E+01     0.4044E-03     0.7167E-02     0.1362E+00     0.1959E-01     0.6736E+02     0.2816E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1659E-03     0.1659E-03     0.1659E-03     0.1659E-03     0.1659E-03     0.0000E+00     0.4456E+03     0.7453E-02     0.4201E-03     0.7982E-02     0.1146E-02     0.6823E+01     0.1647E-02     0.0000E+00     0.1463E-04     0.0000E+00     0.0000E+00     0.9512E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2918E+02     0.7730E+01
    31     1    31  2006      97     143  cha143               0.1723E+02     0.4889E+04     0.2127E+04     0.0000E+00     0.8131E+04     0.2248E-07     0.4021E-05     0.1206E-04     0.4098E+02     0.3307E-04     0.0000E+00     0.2905E-03     0.0000E+00     0.0000E+00     0.2048E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.7055E+01     0.1771E-02     0.6060E-07     0.1554E-04     0.4663E-04     0.9394E+02     0.2052E-04     0.0000E+00     0.4981E-04     0.0000E+00     0.0000E+00     0.2100E-03     0.2443E-04     0.2443E-04     0.2443E-04     0.2443E-04     0.2443E-04     0.0000E+00     0.1355E+03     0.1543E-02     0.1586E-07     0.2869E-05     0.8608E-05     0.3240E+02     0.2379E-04     0.0000E+00     0.2092E-03     0.0000E+00     0.0000E+00     0.1368E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1544E+03     0.7730E+01
    31     1    31  2006      98     144  cha144               0.5668E+01     0.1316E+04     0.3535E+03     0.0000E+00     0.2959E+04     0.2629E-08     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5634E+01     0.9766E-03     0.1433E+00     0.3772E+01     0.5852E+00     0.7967E+01     0.2686E-01     0.0000E+00     0.4782E-05     0.0000E+00     0.0000E+00     0.3017E-04     0.8152E-04     0.3475E-01     0.8152E-04     0.8152E-04     0.8152E-04     0.0000E+00     0.1917E+03     0.5081E-02     0.7805E-01     0.1865E+01     0.2894E+00     0.3985E+01     0.1287E-01     0.0000E+00     0.3822E-04     0.0000E+00     0.0000E+00     0.1268E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.4140E+02     0.7730E+01
    31     1    31  2006      99     147  cha147               0.9304E+01     0.2586E+04     0.8568E+03     0.0000E+00     0.2784E+04     0.3249E-07     0.1681E-05     0.5044E-05     0.8906E+01     0.1193E-04     0.0000E+00     0.1025E-03     0.0000E+00     0.0000E+00     0.2211E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.6864E+01     0.2199E-03     0.1694E-06     0.9537E-05     0.2861E-04     0.2331E+02     0.1117E-04     0.0000E+00     0.1631E-04     0.0000E+00     0.0000E+00     0.2164E-04     0.1633E-03     0.1633E-03     0.1633E-03     0.1633E-03     0.1633E-03     0.0000E+00     0.1014E+04     0.2185E-03     0.1120E-07     0.5344E-06     0.1603E-05     0.3260E+01     0.3815E-05     0.0000E+00     0.3280E-04     0.0000E+00     0.0000E+00     0.7273E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1020E+04     0.7730E+01
    31     1    31  2006     100     148  cha148               0.5448E+02     0.1686E+05     0.3281E+04     0.0000E+00     0.8577E+04     0.7983E-02     0.1505E+00     0.2159E-01     0.1694E+02     0.5132E-01     0.0000E+00     0.9207E-04     0.0000E+00     0.0000E+00     0.8958E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5274E+01     0.1039E-02     0.8254E-02     0.1556E+00     0.2236E-01     0.1625E+03     0.5306E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1206E-03     0.1206E-03     0.1206E-03     0.1206E-03     0.1206E-03     0.0000E+00     0.1676E+03     0.2311E-02     0.2711E-03     0.5112E-02     0.7339E-03     0.1299E+02     0.1747E-02     0.0000E+00     0.4063E-04     0.0000E+00     0.0000E+00     0.1736E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.7868E+02     0.7730E+01
