name,value,group,weight
qa3225,0.98,streamflowe,7.79342
qa3226,0.895,streamflowe,7.79342
qa3227,0.895,streamflowe,7.79342
qa3228,0.895,streamflowe,7.79342
qa3229,0.98,streamflowe,7.79342
qa3230,1.415,streamflowc,6.48569
qa3231,1.298,streamflowd,8.11156
qa3232,1.081,streamflowd,8.11156
qa3233,1.182,streamflowd,8.11156
qa3234,0.98,streamflowe,7.79342
qa3235,1.081,streamflowd,8.11156
qa3236,1.081,streamflowd,8.11156
qa3237,1.298,streamflowd,8.11156
qa3238,2.032,streamflowb,4.37019
qa3239,2.032,streamflowb,4.37019
qa3240,2.683,streamflowb,4.37019
qa3241,5.158,streamflowa,1.87704
qa3242,5.158,streamflowa,1.87704
qa3243,3.944,streamflowa,1.87704
qa3244,3.091,streamflowa,1.87704
qa3245,2.418,streamflowb,4.37019
qa3246,2.289,streamflowb,4.37019
qa3247,2.159,streamflowb,4.37019
qa3248,2.032,streamflowb,4.37019
qa3249,1.905,streamflowb,4.37019
qa3250,1.781,streamflowc,6.48569
qa3251,1.781,streamflowc,6.48569
qa3252,1.781,streamflowc,6.48569
qa3253,1.781,streamflowc,6.48569
qa3254,1.781,streamflowc,6.48569
qa3255,5.476,streamflowa,1.87704
qa3256,8.044,streamflowa,1.87704
qa3257,8.044,streamflowa,1.87704
qa3258,6.464,streamflowa,1.87704
qa3259,5.315,streamflowa,1.87704
qa3260,4.54,streamflowa,1.87704
qa3261,3.944,streamflowa,1.87704
qa3262,3.511,streamflowa,1.87704
qa3263,3.229,streamflowa,1.87704
qa3264,3.091,streamflowa,1.87704
qa3265,2.953,streamflowb,4.37019
qa3266,2.818,streamflowb,4.37019
qa3267,2.683,streamflowb,4.37019
qa3268,2.551,streamflowb,4.37019
qa3269,2.551,streamflowb,4.37019
qa3270,2.683,streamflowb,4.37019
qa3271,3.37,streamflowa,1.87704
qa3272,4.09,streamflowa,1.87704
qa3273,3.944,streamflowa,1.87704
qa3274,3.798,streamflowa,1.87704
qa3275,3.511,streamflowa,1.87704
qa3276,3.37,streamflowa,1.87704
qa3277,3.229,streamflowa,1.87704
qa3278,3.091,streamflowa,1.87704
qa3279,2.953,streamflowb,4.37019
qa3280,2.818,streamflowb,4.37019
qa3281,2.818,streamflowb,4.37019
qa3282,2.683,streamflowb,4.37019
qa3283,2.683,streamflowb,4.37019
qa3284,2.683,streamflowb,4.37019
qa3285,2.683,streamflowb,4.37019
qa3286,2.551,streamflowb,4.37019
qa3287,2.418,streamflowb,4.37019
qf1827,1.767,streamflowc,6.48569
qf1828,1.767,streamflowc,6.48569
qf1829,1.767,streamflowc,6.48569
qf1830,1.767,streamflowc,6.48569
qf1831,1.767,streamflowc,6.48569
qf1832,1.767,streamflowc,6.48569
qf1833,1.767,streamflowc,6.48569
qf1834,1.767,streamflowc,6.48569
qf1835,1.837,streamflowb,4.37019
qf1836,1.837,streamflowb,4.37019
qf1837,1.767,streamflowc,6.48569
qf1838,1.767,streamflowc,6.48569
qf1839,1.767,streamflowc,6.48569
qf1840,1.767,streamflowc,6.48569
qf1841,1.767,streamflowc,6.48569
qf1842,1.767,streamflowc,6.48569
qf1843,1.767,streamflowc,6.48569
qf1844,1.767,streamflowc,6.48569
qf1845,1.767,streamflowc,6.48569
qf1846,1.767,streamflowc,6.48569
qf1847,1.767,streamflowc,6.48569
qf1848,1.767,streamflowc,6.48569
qf1849,1.702,streamflowc,6.48569
qf1850,1.702,streamflowc,6.48569
qf1851,1.702,streamflowc,6.48569
qf1852,1.702,streamflowc,6.48569
qf1853,1.702,streamflowc,6.48569
qf1854,1.767,streamflowc,6.48569
qf1855,1.837,streamflowb,4.37019
qf1856,1.837,streamflowb,4.37019
qf1857,1.837,streamflowb,4.37019
qf1858,1.767,streamflowc,6.48569
qf1859,1.767,streamflowc,6.48569
qf1860,1.767,streamflowc,6.48569
qf1861,1.767,streamflowc,6.48569
qf1862,1.702,streamflowc,6.48569
qf1863,1.702,streamflowc,6.48569
qf1864,1.702,streamflowc,6.48569
qf1865,1.767,streamflowc,6.48569
qf1866,1.702,streamflowc,6.48569
qf1867,1.702,streamflowc,6.48569
qf1868,1.702,streamflowc,6.48569
qf1869,1.702,streamflowc,6.48569
qf1870,1.702,streamflowc,6.48569
qf1871,1.702,streamflowc,6.48569
qf1872,1.702,streamflowc,6.48569
qf1873,1.767,streamflowc,6.48569
qf1874,1.837,streamflowb,4.37019
qf1875,1.907,streamflowb,4.37019
qf1876,1.907,streamflowb,4.37019
qf1877,1.977,streamflowb,4.37019
qf1878,2.047,streamflowb,4.37019
qf1879,1.977,streamflowb,4.37019
qf1880,1.977,streamflowb,4.37019
qf1881,1.977,streamflowb,4.37019
qf1882,1.977,streamflowb,4.37019
qf1883,1.977,streamflowb,4.37019
qf1884,1.977,streamflowb,4.37019
qf1885,1.977,streamflowb,4.37019
qf1886,1.977,streamflowb,4.37019
qf1887,1.977,streamflowb,4.37019
qf1888,1.977,streamflowb,4.37019
qf1889,1.977,streamflowb,4.37019
qf1890,1.977,streamflowb,4.37019
qf1891,1.907,streamflowb,4.37019
qf1892,1.907,streamflowb,4.37019
qf1893,1.907,streamflowb,4.37019
qf1894,1.907,streamflowb,4.37019
qf1895,1.907,streamflowb,4.37019
qf1896,1.977,streamflowb,4.37019
qf1897,2.047,streamflowb,4.37019
qf1898,2.047,streamflowb,4.37019
qf1899,2.047,streamflowb,4.37019
qf1900,2.117,streamflowb,4.37019
qf1901,3.044,streamflowa,1.87704
qf1902,4.634,streamflowa,1.87704
qf1903,3.635,streamflowa,1.87704
qf1904,2.802,streamflowb,4.37019
qf1905,2.566,streamflowb,4.37019
qf1906,2.414,streamflowb,4.37019
qf1907,2.34,streamflowb,4.37019
qf1908,2.265,streamflowb,4.37019
qf1909,2.191,streamflowb,4.37019
qf1910,2.265,streamflowb,4.37019
qf1911,2.191,streamflowb,4.37019
qf1912,2.117,streamflowb,4.37019
qf1913,2.117,streamflowb,4.37019
qf1914,2.047,streamflowb,4.37019
qf1915,1.977,streamflowb,4.37019
qf1916,1.907,streamflowb,4.37019
qf1917,1.837,streamflowb,4.37019
qf1918,1.837,streamflowb,4.37019
qf1919,1.767,streamflowc,6.48569
qf1920,1.767,streamflowc,6.48569
qf1921,1.767,streamflowc,6.48569
qf1922,1.702,streamflowc,6.48569
qf1923,1.702,streamflowc,6.48569
qf1924,1.702,streamflowc,6.48569
qf1925,1.702,streamflowc,6.48569
qf1926,1.702,streamflowc,6.48569
qf1927,1.636,streamflowc,6.48569
qf1928,1.636,streamflowc,6.48569
qf1929,1.636,streamflowc,6.48569
qf1930,1.636,streamflowc,6.48569
qf1931,1.636,streamflowc,6.48569
qf1932,1.571,streamflowc,6.48569
qf1933,1.571,streamflowc,6.48569
qf1934,1.505,streamflowc,6.48569
qf1935,1.505,streamflowc,6.48569
qf1936,1.505,streamflowc,6.48569
qf1937,1.636,streamflowc,6.48569
qf1938,3.721,streamflowa,1.87704
qf1939,2.265,streamflowb,4.37019
qf1940,1.977,streamflowb,4.37019
qf1941,1.767,streamflowc,6.48569
qf1942,1.636,streamflowc,6.48569
qf1943,1.571,streamflowc,6.48569
qf1944,1.505,streamflowc,6.48569
qf1945,1.571,streamflowc,6.48569
qf1946,1.571,streamflowc,6.48569
qf1947,1.636,streamflowc,6.48569
qf1948,1.571,streamflowc,6.48569
qf1949,1.505,streamflowc,6.48569
qf1950,1.44,streamflowc,6.48569
qf1951,1.44,streamflowc,6.48569
qf1952,1.44,streamflowc,6.48569
qf1953,1.571,streamflowc,6.48569
qf1954,1.636,streamflowc,6.48569
qf1955,1.571,streamflowc,6.48569
qf1956,1.505,streamflowc,6.48569
qf1957,1.44,streamflowc,6.48569
qf1958,1.505,streamflowc,6.48569
qf1959,1.571,streamflowc,6.48569
qf1960,1.571,streamflowc,6.48569
qf1961,2.117,streamflowb,4.37019
qf1962,1.702,streamflowc,6.48569
qf1963,1.571,streamflowc,6.48569
qf1964,1.505,streamflowc,6.48569
qf1965,1.505,streamflowc,6.48569
qf1966,1.44,streamflowc,6.48569
qf1967,1.44,streamflowc,6.48569
qf1968,1.379,streamflowc,6.48569
qf1969,1.379,streamflowc,6.48569
qf1970,1.379,streamflowc,6.48569
qf1971,1.318,streamflowd,8.11156
qf1972,1.318,streamflowd,8.11156
qf1973,1.571,streamflowc,6.48569
qf1974,1.907,streamflowb,4.37019
qf1975,3.9,streamflowa,1.87704
qf1976,9.655,streamflowa,1.87704
qf1977,7.205,streamflowa,1.87704
qf1978,3.209,streamflowa,1.87704
qf1979,2.566,streamflowb,4.37019
qf1980,2.117,streamflowb,4.37019
qf1981,1.907,streamflowb,4.37019
qf1982,1.837,streamflowb,4.37019
qf1983,1.767,streamflowc,6.48569
qf1984,1.702,streamflowc,6.48569
qf1985,1.636,streamflowc,6.48569
qf1986,1.571,streamflowc,6.48569
qf1987,1.505,streamflowc,6.48569
qf1988,1.505,streamflowc,6.48569
qf1989,1.505,streamflowc,6.48569
qf1990,1.44,streamflowc,6.48569
qf1991,1.44,streamflowc,6.48569
qf1992,1.44,streamflowc,6.48569
qf1993,1.44,streamflowc,6.48569
qf1994,1.44,streamflowc,6.48569
qf1995,1.44,streamflowc,6.48569
qf1996,1.44,streamflowc,6.48569
qf1997,1.379,streamflowc,6.48569
qf1998,1.318,streamflowd,8.11156
qf1999,1.318,streamflowd,8.11156
qf2000,1.318,streamflowd,8.11156
qf2001,1.258,streamflowd,8.11156
qf2002,1.258,streamflowd,8.11156
qf2003,1.197,streamflowd,8.11156
qf2004,1.197,streamflowd,8.11156
qf2005,1.136,streamflowd,8.11156
qf2006,1.136,streamflowd,8.11156
qf2007,1.197,streamflowd,8.11156
qf2008,1.197,streamflowd,8.11156
qf2009,1.197,streamflowd,8.11156
qf2010,1.197,streamflowd,8.11156
qf2011,1.197,streamflowd,8.11156
qf2012,1.136,streamflowd,8.11156
qf2013,1.136,streamflowd,8.11156
qf2014,1.081,streamflowd,8.11156
qf2015,1.081,streamflowd,8.11156
qf2016,1.081,streamflowd,8.11156
qf2017,1.081,streamflowd,8.11156
qf2018,1.081,streamflowd,8.11156
qf2019,1.081,streamflowd,8.11156
qf2020,1.081,streamflowd,8.11156
qf2021,1.136,streamflowd,8.11156
qf2022,1.081,streamflowd,8.11156
qf2023,1.025,streamflowe,7.79342
qf2024,1.025,streamflowe,7.79342
qf2025,1.081,streamflowd,8.11156
qf2026,1.081,streamflowd,8.11156
qf2027,1.025,streamflowe,7.79342
qf2028,1.081,streamflowd,8.11156
qf2029,1.025,streamflowe,7.79342
qf2030,0.97,streamflowe,7.79342
qf2031,0.97,streamflowe,7.79342
qf2032,0.97,streamflowe,7.79342
qf2033,1.025,streamflowe,7.79342
qf2034,1.025,streamflowe,7.79342
qf2035,1.025,streamflowe,7.79342
qf2036,1.025,streamflowe,7.79342
qf2037,1.081,streamflowd,8.11156
qf2038,1.025,streamflowe,7.79342
qf2039,1.081,streamflowd,8.11156
qf2040,1.025,streamflowe,7.79342
qf2041,1.025,streamflowe,7.79342
qf2042,1.025,streamflowe,7.79342
qf2043,1.025,streamflowe,7.79342
qf2044,1.025,streamflowe,7.79342
qf2045,1.025,streamflowe,7.79342
qf2046,1.025,streamflowe,7.79342
qf2047,0.97,streamflowe,7.79342
qf2048,0.97,streamflowe,7.79342
qf2049,0.97,streamflowe,7.79342
qf2050,0.97,streamflowe,7.79342
qf2051,1.081,streamflowd,8.11156
qf2052,1.081,streamflowd,8.11156
qf2053,1.081,streamflowd,8.11156
qf2054,1.025,streamflowe,7.79342
qf2055,1.025,streamflowe,7.79342
qf2056,0.97,streamflowe,7.79342
qf2057,0.97,streamflowe,7.79342
qf2058,0.97,streamflowe,7.79342
qf2059,1.025,streamflowe,7.79342
qf2060,1.081,streamflowd,8.11156
qf2061,1.081,streamflowd,8.11156
qf2062,1.025,streamflowe,7.79342
qf2063,1.081,streamflowd,8.11156
qf2064,1.025,streamflowe,7.79342
qf2065,1.025,streamflowe,7.79342
qf2066,1.081,streamflowd,8.11156
qf2067,1.081,streamflowd,8.11156
qf2068,1.081,streamflowd,8.11156
qf2069,1.081,streamflowd,8.11156
qf2070,1.136,streamflowd,8.11156
qf2071,1.136,streamflowd,8.11156
qf2072,1.136,streamflowd,8.11156
qf2073,1.136,streamflowd,8.11156
qf2074,1.136,streamflowd,8.11156
qf2075,1.136,streamflowd,8.11156
qf2076,1.081,streamflowd,8.11156
qf2077,1.025,streamflowe,7.79342
qf2078,1.025,streamflowe,7.79342
qf2079,1.025,streamflowe,7.79342
qf2080,0.97,streamflowe,7.79342
qf2081,1.025,streamflowe,7.79342
qf2082,1.025,streamflowe,7.79342
qf2083,1.025,streamflowe,7.79342
qf2084,1.025,streamflowe,7.79342
qf2085,1.025,streamflowe,7.79342
qf2086,1.025,streamflowe,7.79342
qf2087,1.025,streamflowe,7.79342
qf2088,1.025,streamflowe,7.79342
qf2089,1.025,streamflowe,7.79342
qf2090,1.025,streamflowe,7.79342
qf2091,1.081,streamflowd,8.11156
qf2092,1.081,streamflowd,8.11156
qf2093,1.081,streamflowd,8.11156
qf2094,1.081,streamflowd,8.11156
qf2095,1.025,streamflowe,7.79342
qf2096,1.025,streamflowe,7.79342
qf2097,1.025,streamflowe,7.79342
qf2098,1.025,streamflowe,7.79342
qf2099,1.025,streamflowe,7.79342
qf2100,0.958,streamflowe,7.79342
qf2101,0.958,streamflowe,7.79342
qf2102,0.958,streamflowe,7.79342
qf2103,0.958,streamflowe,7.79342
qf2104,0.958,streamflowe,7.79342
qf2105,0.958,streamflowe,7.79342
qf2106,0.958,streamflowe,7.79342
qf2107,0.958,streamflowe,7.79342
qf2108,0.958,streamflowe,7.79342
qf2109,0.958,streamflowe,7.79342
qf2110,0.905,streamflowe,7.79342
qf2111,0.905,streamflowe,7.79342
qf2112,0.905,streamflowe,7.79342
qf2113,0.905,streamflowe,7.79342
qf2114,0.905,streamflowe,7.79342
qf2115,0.905,streamflowe,7.79342
qf2116,0.905,streamflowe,7.79342
qf2117,0.905,streamflowe,7.79342
qf2118,0.905,streamflowe,7.79342
qf2119,0.905,streamflowe,7.79342
qf2120,0.905,streamflowe,7.79342
qf2121,0.905,streamflowe,7.79342
qf2122,0.905,streamflowe,7.79342
qf2123,0.958,streamflowe,7.79342
qf2124,1.01,streamflowe,7.79342
qf2125,0.958,streamflowe,7.79342
qf2126,1.01,streamflowe,7.79342
qf2127,1.01,streamflowe,7.79342
qf2128,0.958,streamflowe,7.79342
qf2129,0.905,streamflowe,7.79342
qf2130,0.905,streamflowe,7.79342
qf2131,0.905,streamflowe,7.79342
qf2132,0.958,streamflowe,7.79342
qf2133,1.062,streamflowd,8.11156
qf2134,1.01,streamflowe,7.79342
qf2135,1.062,streamflowd,8.11156
qf2136,1.062,streamflowd,8.11156
qf2137,1.01,streamflowe,7.79342
qf2138,1.01,streamflowe,7.79342
qf2139,1.01,streamflowe,7.79342
qf2140,1.01,streamflowe,7.79342
qf2141,1.01,streamflowe,7.79342
qf2142,1.01,streamflowe,7.79342
qf2143,1.01,streamflowe,7.79342
qf2144,1.01,streamflowe,7.79342
qf2145,1.062,streamflowd,8.11156
qf2146,1.062,streamflowd,8.11156
qf2147,1.062,streamflowd,8.11156
qf2148,1.062,streamflowd,8.11156
qf2149,1.062,streamflowd,8.11156
qf2150,1.062,streamflowd,8.11156
qf2151,1.062,streamflowd,8.11156
qf2152,1.122,streamflowd,8.11156
qf2153,1.241,streamflowd,8.11156
qf2154,1.241,streamflowd,8.11156
qf2155,1.182,streamflowd,8.11156
qf2156,1.182,streamflowd,8.11156
qf2157,1.182,streamflowd,8.11156
qf2158,1.182,streamflowd,8.11156
qf2159,1.182,streamflowd,8.11156
qf2160,1.182,streamflowd,8.11156
qf2161,1.182,streamflowd,8.11156
qf2162,1.241,streamflowd,8.11156
qf2163,1.182,streamflowd,8.11156
qf2164,1.182,streamflowd,8.11156
qf2165,1.182,streamflowd,8.11156
qf2166,1.182,streamflowd,8.11156
qf2167,1.182,streamflowd,8.11156
qf2168,1.182,streamflowd,8.11156
qf2169,1.182,streamflowd,8.11156
qf2170,1.182,streamflowd,8.11156
qf2171,1.122,streamflowd,8.11156
qf2172,1.122,streamflowd,8.11156
qf2173,1.182,streamflowd,8.11156
qf2174,1.182,streamflowd,8.11156
qf2175,1.182,streamflowd,8.11156
qf2176,1.182,streamflowd,8.11156
qf2177,1.241,streamflowd,8.11156
qf2178,1.241,streamflowd,8.11156
qf2179,1.182,streamflowd,8.11156
qf2180,1.182,streamflowd,8.11156
qf2181,1.182,streamflowd,8.11156
qf2182,1.182,streamflowd,8.11156
qf2183,1.182,streamflowd,8.11156
qf2184,1.182,streamflowd,8.11156
qf2185,1.182,streamflowd,8.11156
qf2186,1.182,streamflowd,8.11156
qf2187,1.182,streamflowd,8.11156
qf2188,1.182,streamflowd,8.11156
qf2189,1.182,streamflowd,8.11156
qf2190,1.182,streamflowd,8.11156
qf2191,1.122,streamflowd,8.11156
qf2192,1.122,streamflowd,8.11156
qf2193,1.122,streamflowd,8.11156
qf2194,1.122,streamflowd,8.11156
qf2195,1.122,streamflowd,8.11156
qf2196,1.122,streamflowd,8.11156
qf2197,1.122,streamflowd,8.11156
qf2198,1.182,streamflowd,8.11156
qf2199,1.182,streamflowd,8.11156
qf2200,1.182,streamflowd,8.11156
qf2201,1.182,streamflowd,8.11156
qf2202,1.182,streamflowd,8.11156
qf2203,1.182,streamflowd,8.11156
qf2204,1.182,streamflowd,8.11156
qf2205,1.182,streamflowd,8.11156
qf2206,1.182,streamflowd,8.11156
qf2207,1.241,streamflowd,8.11156
qf2208,1.241,streamflowd,8.11156
qf2209,1.182,streamflowd,8.11156
qf2210,1.182,streamflowd,8.11156
qf2211,1.122,streamflowd,8.11156
qf2212,1.122,streamflowd,8.11156
qf2213,1.062,streamflowd,8.11156
qf2214,1.062,streamflowd,8.11156
qf2215,1.062,streamflowd,8.11156
qf2216,1.062,streamflowd,8.11156
qf2217,1.062,streamflowd,8.11156
qf2218,1.062,streamflowd,8.11156
qf2219,1.062,streamflowd,8.11156
qf2220,1.062,streamflowd,8.11156
qf2221,1.062,streamflowd,8.11156
qf2222,1.062,streamflowd,8.11156
qf2223,1.062,streamflowd,8.11156
qf2224,1.062,streamflowd,8.11156
qf2225,1.062,streamflowd,8.11156
qf2226,1.062,streamflowd,8.11156
qf2227,1.062,streamflowd,8.11156
qf2228,1.062,streamflowd,8.11156
qf2229,1.062,streamflowd,8.11156
qf2230,1.062,streamflowd,8.11156
qf2231,1.062,streamflowd,8.11156
qf2232,1.062,streamflowd,8.11156
qf2233,1.062,streamflowd,8.11156
qf2234,1.062,streamflowd,8.11156
qf2235,1.062,streamflowd,8.11156
qf2236,1.062,streamflowd,8.11156
qf2237,1.062,streamflowd,8.11156
qf2238,1.062,streamflowd,8.11156
qf2239,1.062,streamflowd,8.11156
qf2240,1.062,streamflowd,8.11156
qf2241,1.062,streamflowd,8.11156
qf2242,1.062,streamflowd,8.11156
qf2243,1.062,streamflowd,8.11156
qf2244,1.062,streamflowd,8.11156
qf2245,1.062,streamflowd,8.11156
qf2246,1.062,streamflowd,8.11156
qf2247,1.062,streamflowd,8.11156
qf2248,1.062,streamflowd,8.11156
qf2249,1.062,streamflowd,8.11156
qf2250,1.062,streamflowd,8.11156
qf2251,1.062,streamflowd,8.11156
qf2252,1.062,streamflowd,8.11156
qf2253,1.062,streamflowd,8.11156
qf2254,1.062,streamflowd,8.11156
qf2255,1.062,streamflowd,8.11156
qf2256,1.062,streamflowd,8.11156
qf2257,1.062,streamflowd,8.11156
qf2258,1.062,streamflowd,8.11156
qf2259,1.062,streamflowd,8.11156
qf2260,1.062,streamflowd,8.11156
qf2261,1.062,streamflowd,8.11156
qf2262,1.062,streamflowd,8.11156
qf2263,1.062,streamflowd,8.11156
qf2264,1.062,streamflowd,8.11156
qf2265,1.062,streamflowd,8.11156
qf2266,1.062,streamflowd,8.11156
qf2267,1.062,streamflowd,8.11156
qf2268,1.062,streamflowd,8.11156
qf2269,1.062,streamflowd,8.11156
qf2270,1.062,streamflowd,8.11156
qf2271,1.062,streamflowd,8.11156
qf2272,1.122,streamflowd,8.11156
qf2273,1.122,streamflowd,8.11156
qf2274,1.122,streamflowd,8.11156
qf2275,1.122,streamflowd,8.11156
qf2276,1.062,streamflowd,8.11156
qf2277,1.062,streamflowd,8.11156
qf2278,1.062,streamflowd,8.11156
qf2279,1.062,streamflowd,8.11156
qf2280,1.062,streamflowd,8.11156
qf2281,1.062,streamflowd,8.11156
qf2282,1.062,streamflowd,8.11156
qf2283,1.062,streamflowd,8.11156
qf2284,1.062,streamflowd,8.11156
qf2285,1.182,streamflowd,8.11156
qf2286,1.122,streamflowd,8.11156
qf2287,1.122,streamflowd,8.11156
qf2288,1.122,streamflowd,8.11156
qf2289,1.062,streamflowd,8.11156
qf2290,1.062,streamflowd,8.11156
qf2291,1.01,streamflowe,7.79342
qf2292,1.01,streamflowe,7.79342
qf2293,1.062,streamflowd,8.11156
qf2294,1.01,streamflowe,7.79342
qf2295,1.01,streamflowe,7.79342
qf2296,1.01,streamflowe,7.79342
qf2297,1.01,streamflowe,7.79342
qf2298,1.01,streamflowe,7.79342
qf2299,0.958,streamflowe,7.79342
qf2300,0.958,streamflowe,7.79342
qf2301,1.01,streamflowe,7.79342
qf2302,1.01,streamflowe,7.79342
qf2303,1.01,streamflowe,7.79342
qf2304,1.01,streamflowe,7.79342
qf2305,0.958,streamflowe,7.79342
qf2306,0.958,streamflowe,7.79342
qf2307,0.958,streamflowe,7.79342
qf2308,0.958,streamflowe,7.79342
qf2309,0.958,streamflowe,7.79342
qf2310,1.01,streamflowe,7.79342
qf2311,1.01,streamflowe,7.79342
qf2312,1.01,streamflowe,7.79342
qf2313,0.958,streamflowe,7.79342
qf2314,0.958,streamflowe,7.79342
qf2315,0.958,streamflowe,7.79342
qf2316,0.958,streamflowe,7.79342
qf2317,1.01,streamflowe,7.79342
qf2318,0.958,streamflowe,7.79342
qf2319,0.958,streamflowe,7.79342
qf2320,0.905,streamflowe,7.79342
qf2321,0.905,streamflowe,7.79342
qf2322,0.853,streamflowe,7.79342
qf2323,0.801,streamflowe,7.79342
qf2324,0.801,streamflowe,7.79342
qf2325,0.754,streamflowe,7.79342
qf2326,0.801,streamflowe,7.79342
qf2327,0.754,streamflowe,7.79342
qf2328,0.707,streamflowe,7.79342
qf2329,0.754,streamflowe,7.79342
qf2330,0.707,streamflowe,7.79342
qf2331,0.661,streamflowe,7.79342
qf2332,0.707,streamflowe,7.79342
qf2333,0.707,streamflowe,7.79342
qf2334,0.707,streamflowe,7.79342
qf2335,0.707,streamflowe,7.79342
qf2336,0.707,streamflowe,7.79342
qf2337,0.707,streamflowe,7.79342
qf2338,0.661,streamflowe,7.79342
qf2339,0.661,streamflowe,7.79342
qf2340,0.707,streamflowe,7.79342
qf2341,0.707,streamflowe,7.79342
qf2342,0.707,streamflowe,7.79342
qf2343,0.661,streamflowe,7.79342
qf2344,0.661,streamflowe,7.79342
qf2345,0.661,streamflowe,7.79342
qf2346,0.661,streamflowe,7.79342
qf2347,0.614,streamflowe,7.79342
qf2348,0.614,streamflowe,7.79342
qf2349,0.614,streamflowe,7.79342
qf2350,0.614,streamflowe,7.79342
qf2351,0.567,streamflowe,7.79342
qf2352,0.567,streamflowe,7.79342
qf2353,0.567,streamflowe,7.79342
qf2354,0.567,streamflowe,7.79342
qf2355,0.526,streamflowe,7.79342
qf2356,0.526,streamflowe,7.79342
qf2357,0.526,streamflowe,7.79342
qf2358,0.526,streamflowe,7.79342
qf2359,0.526,streamflowe,7.79342
qf2360,0.526,streamflowe,7.79342
qf2361,0.526,streamflowe,7.79342
qf2362,0.614,streamflowe,7.79342
qf2363,0.661,streamflowe,7.79342
qf2364,0.567,streamflowe,7.79342
qf2365,0.567,streamflowe,7.79342
qf2366,0.567,streamflowe,7.79342
qf2367,0.567,streamflowe,7.79342
qf2368,0.485,streamflowe,7.79342
qf2369,0.526,streamflowe,7.79342
qf2370,0.526,streamflowe,7.79342
qf2371,0.526,streamflowe,7.79342
qf2372,0.485,streamflowe,7.79342
qf2373,0.445,streamflowe,7.79342
qf2374,0.445,streamflowe,7.79342
qf2375,0.445,streamflowe,7.79342
qf2376,0.445,streamflowe,7.79342
qf2377,0.445,streamflowe,7.79342
qf2378,0.485,streamflowe,7.79342
qf2379,0.485,streamflowe,7.79342
qf2380,0.485,streamflowe,7.79342
qf2381,0.445,streamflowe,7.79342
qf2382,0.485,streamflowe,7.79342
qf2383,0.485,streamflowe,7.79342
qf2384,0.445,streamflowe,7.79342
qf2385,0.404,streamflowe,7.79342
qf2386,0.404,streamflowe,7.79342
qf2387,0.404,streamflowe,7.79342
qf2388,0.404,streamflowe,7.79342
qf2389,0.404,streamflowe,7.79342
qf2390,0.363,streamflowe,7.79342
qf2391,0.363,streamflowe,7.79342
qf2392,0.329,streamflowe,7.79342
qf2393,0.329,streamflowe,7.79342
qf2394,0.363,streamflowe,7.79342
qf2395,0.363,streamflowe,7.79342
qf2396,0.363,streamflowe,7.79342
qf2397,0.363,streamflowe,7.79342
qf2398,0.404,streamflowe,7.79342
qf2399,0.404,streamflowe,7.79342
qf2400,0.404,streamflowe,7.79342
qf2401,0.445,streamflowe,7.79342
qf2402,0.404,streamflowe,7.79342
qf2403,0.404,streamflowe,7.79342
qf2404,0.404,streamflowe,7.79342
qf2405,0.404,streamflowe,7.79342
qf2406,0.404,streamflowe,7.79342
qf2407,0.404,streamflowe,7.79342
qf2408,0.363,streamflowe,7.79342
qf2409,0.363,streamflowe,7.79342
qf2410,0.363,streamflowe,7.79342
qf2411,0.363,streamflowe,7.79342
qf2412,0.404,streamflowe,7.79342
qf2413,0.363,streamflowe,7.79342
qf2414,0.363,streamflowe,7.79342
qf2415,0.363,streamflowe,7.79342
qf2416,0.363,streamflowe,7.79342
qf2417,0.363,streamflowe,7.79342
qf2418,0.363,streamflowe,7.79342
qf2419,0.363,streamflowe,7.79342
qf2420,0.363,streamflowe,7.79342
qf2421,0.363,streamflowe,7.79342
qf2422,0.363,streamflowe,7.79342
qf2423,0.363,streamflowe,7.79342
qf2424,0.363,streamflowe,7.79342
qf2425,0.363,streamflowe,7.79342
qf2426,0.363,streamflowe,7.79342
qf2427,0.363,streamflowe,7.79342
qf2428,0.363,streamflowe,7.79342
qf2429,0.404,streamflowe,7.79342
qf2430,0.445,streamflowe,7.79342
qf2431,0.445,streamflowe,7.79342
qf2432,0.445,streamflowe,7.79342
qf2433,0.445,streamflowe,7.79342
qf2434,0.485,streamflowe,7.79342
qf2435,0.485,streamflowe,7.79342
qf2436,0.526,streamflowe,7.79342
qf2437,0.526,streamflowe,7.79342
qf2438,0.526,streamflowe,7.79342
qf2439,0.526,streamflowe,7.79342
qf2440,0.526,streamflowe,7.79342
qf2441,0.526,streamflowe,7.79342
qf2442,0.526,streamflowe,7.79342
qf2443,0.526,streamflowe,7.79342
qf2444,0.567,streamflowe,7.79342
qf2445,0.614,streamflowe,7.79342
qf2446,0.661,streamflowe,7.79342
qf2447,0.614,streamflowe,7.79342
qf2448,0.614,streamflowe,7.79342
qf2449,0.567,streamflowe,7.79342
qf2450,0.526,streamflowe,7.79342
qf2451,0.567,streamflowe,7.79342
qf2452,0.567,streamflowe,7.79342
qf2453,0.567,streamflowe,7.79342
qf2454,0.567,streamflowe,7.79342
qf2455,0.567,streamflowe,7.79342
qf2456,0.567,streamflowe,7.79342
qf2457,0.567,streamflowe,7.79342
qf2458,0.567,streamflowe,7.79342
qf2459,0.614,streamflowe,7.79342
qf2460,0.614,streamflowe,7.79342
qf2461,0.661,streamflowe,7.79342
qf2462,0.614,streamflowe,7.79342
