name,obs_mean,obs_std,obs_min,obs_max,obs_stat_min,obs_stat_max,sim_mean,sim_std,sim_min,sim_max,sim_stat_min,sim_stat_max,distance
qh2368,1.124,4.46326e-16,1.124,1.124,1.124,1.124,0.847493,0.143363,0.496,1.122,0.70413,0.990856,0.002
qh2369,1.124,4.46326e-16,1.124,1.124,1.124,1.124,0.837208,0.142626,0.4976,1.094,0.694582,0.979834,0.03
qh2370,1.124,4.46326e-16,1.124,1.124,1.124,1.124,0.829075,0.143128,0.4889,1.08,0.685947,0.972203,0.044
qh2371,1.124,4.46326e-16,1.124,1.124,1.124,1.124,0.819082,0.142997,0.4727,1.076,0.676085,0.962079,0.048
qh2372,1.124,4.46326e-16,1.124,1.124,1.124,1.124,0.811634,0.143862,0.4608,1.063,0.667772,0.955496,0.061
qh2373,1.124,4.46326e-16,1.124,1.124,1.124,1.124,0.802415,0.144737,0.4663,1.057,0.657678,0.947152,0.067
qh2374,1.124,4.46326e-16,1.124,1.124,1.124,1.124,0.793845,0.144559,0.4665,1.044,0.649286,0.938404,0.08
qh2375,1.124,4.46326e-16,1.124,1.124,1.124,1.124,0.787568,0.145856,0.4515,1.035,0.641712,0.933424,0.089
qh2376,1.124,4.46326e-16,1.124,1.124,1.124,1.124,0.780639,0.147392,0.4457,1.025,0.633247,0.928031,0.099
qh2377,1.124,4.46326e-16,1.124,1.124,1.124,1.124,0.773169,0.148195,0.4388,1.025,0.624974,0.921364,0.099
qh2378,1.124,4.46326e-16,1.124,1.124,1.124,1.124,0.767095,0.147568,0.4361,1.008,0.619527,0.914663,0.116
qh2379,1.124,4.46326e-16,1.124,1.124,1.124,1.124,0.761412,0.149093,0.4283,1.026,0.612319,0.910505,0.098
qh2380,1.124,4.46326e-16,1.124,1.124,1.124,1.124,0.754819,0.149076,0.4193,1.011,0.605743,0.903895,0.113
qh2381,1.124,4.46326e-16,1.124,1.124,1.124,1.124,0.74888,0.149198,0.4124,1.005,0.599682,0.898078,0.119
qh2382,1.124,4.46326e-16,1.124,1.124,1.124,1.124,0.743178,0.149886,0.4088,1.006,0.593292,0.893064,0.118
qh2383,1.124,4.46326e-16,1.124,1.124,1.124,1.124,0.736768,0.148167,0.4022,0.9935,0.588601,0.884935,0.1305
qh2384,1.124,4.46326e-16,1.124,1.124,1.124,1.124,0.73274,0.148028,0.4006,0.995,0.584712,0.880768,0.129
qh2385,1.124,4.46326e-16,1.124,1.124,1.124,1.124,0.725816,0.147219,0.3868,0.9727,0.578597,0.873035,0.1513
qh2386,1.124,4.46326e-16,1.124,1.124,1.124,1.124,0.722581,0.147962,0.3874,0.9801,0.574619,0.870543,0.1439
qh2387,1.124,4.46326e-16,1.124,1.124,1.124,1.124,0.717248,0.146445,0.3798,0.9872,0.570803,0.863693,0.1368
qh2388,1.124,4.46326e-16,1.124,1.124,1.124,1.124,0.71202,0.147207,0.3804,0.9838,0.564813,0.859227,0.1402
qh2389,1.124,4.46326e-16,1.124,1.124,1.124,1.124,0.707095,0.14483,0.3781,0.989,0.562265,0.851925,0.135
qh2390,1.124,4.46326e-16,1.124,1.124,1.124,1.124,0.702407,0.144367,0.3677,0.9655,0.55804,0.846774,0.1585
qh2391,1.124,4.46326e-16,1.124,1.124,1.124,1.124,0.69748,0.143804,0.3615,0.9718,0.553676,0.841284,0.1522
qh2392,1.124,4.46326e-16,1.124,1.124,1.124,1.124,0.691879,0.142458,0.3648,0.9577,0.549421,0.834337,0.1663
qh2393,1.124,4.46326e-16,1.124,1.124,1.124,1.124,0.688435,0.141885,0.3575,0.9533,0.54655,0.83032,0.1707
qh2394,1.124,4.46326e-16,1.124,1.124,1.124,1.124,0.684773,0.140471,0.3587,0.9419,0.544302,0.825244,0.1821
qh2395,1.124,4.46326e-16,1.124,1.124,1.124,1.124,0.680334,0.138675,0.3526,0.9464,0.541659,0.819009,0.1776
qh2396,1.124,4.46326e-16,1.124,1.124,1.124,1.124,0.675745,0.138856,0.3555,0.9352,0.536889,0.814601,0.1888
qh2397,1.124,4.46326e-16,1.124,1.124,1.124,1.124,0.673298,0.139034,0.3477,0.9248,0.534264,0.812332,0.1992
qh2398,1.124,4.46326e-16,1.124,1.124,1.124,1.124,0.67078,0.138139,0.3435,0.923,0.532641,0.808919,0.201
qh2399,1.124,4.46326e-16,1.124,1.124,1.124,1.124,0.666766,0.139026,0.3395,0.9194,0.52774,0.805792,0.2046
qh2400,1.124,4.46326e-16,1.124,1.124,1.124,1.124,0.664212,0.136789,0.3347,0.9152,0.527423,0.801001,0.2088
qh2401,1.124,4.46326e-16,1.124,1.124,1.124,1.124,0.661104,0.137136,0.3302,0.9128,0.523968,0.79824,0.2112
qh2402,1.124,4.46326e-16,1.124,1.124,1.124,1.124,0.657868,0.136614,0.3282,0.9002,0.521254,0.794482,0.2238
qh2403,1.124,4.46326e-16,1.124,1.124,1.124,1.124,0.653665,0.134932,0.3265,0.889,0.518733,0.788597,0.235
qh2404,1.124,4.46326e-16,1.124,1.124,1.124,1.124,0.649834,0.13424,0.3256,0.89,0.515594,0.784074,0.234
qh2405,1.124,4.46326e-16,1.124,1.124,1.124,1.124,0.645652,0.13593,0.3206,0.9295,0.509722,0.781582,0.1945
qh2406,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.643368,0.134559,0.3187,0.9162,0.508809,0.777927,0.1568
qh2407,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.639529,0.134466,0.3153,0.9215,0.505063,0.773995,0.1515
qh2408,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.636198,0.135091,0.3146,0.9284,0.501107,0.771289,0.1446
qh2409,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.632947,0.133439,0.3105,0.9124,0.499508,0.766386,0.1606
qh2410,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.631228,0.133137,0.3109,0.9179,0.498091,0.764365,0.1551
qh2411,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.627717,0.131747,0.3083,0.9208,0.49597,0.759464,0.1522
qh2412,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.624201,0.132348,0.3042,0.9,0.491853,0.756549,0.173
qh2413,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.620871,0.131546,0.3039,0.9004,0.489325,0.752417,0.1726
qh2414,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.617845,0.130795,0.2897,0.8876,0.48705,0.74864,0.1854
qh2415,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.615236,0.130441,0.3028,0.8868,0.484795,0.745677,0.1862
qh2416,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.610827,0.130089,0.2984,0.8744,0.480738,0.740916,0.1986
qh2417,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.606662,0.129566,0.2903,0.8768,0.477096,0.736228,0.1962
qh2418,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.602754,0.130189,0.2911,0.8802,0.472565,0.732943,0.1928
qh2419,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.600378,0.128196,0.2963,0.87,0.472182,0.728574,0.203
qh2420,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.596978,0.127628,0.2928,0.8518,0.46935,0.724606,0.2212
qh2421,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.594781,0.127776,0.2973,0.8498,0.467005,0.722557,0.2232
qh2422,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.591718,0.1267,0.2885,0.8351,0.465018,0.718418,0.2379
qh2423,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.589258,0.126003,0.2851,0.825,0.463255,0.715261,0.248
qh2424,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.586487,0.126936,0.2821,0.8434,0.459551,0.713423,0.2296
qh2425,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.583759,0.126967,0.2765,0.8444,0.456792,0.710726,0.2286
qh2426,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.58262,0.127307,0.2817,0.8402,0.455313,0.709927,0.2328
qh2427,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.579808,0.125826,0.2748,0.838,0.453982,0.705634,0.235
qh2428,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.576051,0.125944,0.2696,0.834,0.450107,0.701995,0.239
qh2429,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.573891,0.125546,0.2669,0.8191,0.448345,0.699437,0.2539
qh2430,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.571476,0.124685,0.261,0.8205,0.446791,0.696161,0.2525
qh2431,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.570171,0.124304,0.2597,0.8228,0.445867,0.694475,0.2502
qh2432,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.567308,0.124159,0.2576,0.8211,0.443149,0.691467,0.2519
qh2433,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.566539,0.124744,0.2503,0.8181,0.441795,0.691283,0.2549
qh2434,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.563137,0.124151,0.2498,0.8139,0.438986,0.687288,0.2591
qh2435,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.561395,0.123599,0.2643,0.8005,0.437796,0.684994,0.2725
qh2436,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.55957,0.123423,0.2579,0.8029,0.436147,0.682993,0.2701
qh2437,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.555913,0.123675,0.2611,0.7927,0.432238,0.679588,0.2803
qh2438,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.554923,0.123998,0.2618,0.8012,0.430925,0.678921,0.2718
qh2439,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.553134,0.123463,0.2573,0.7863,0.429671,0.676597,0.2867
qh2440,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.550654,0.125009,0.2497,0.802,0.425645,0.675663,0.271
qh2441,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.546203,0.124615,0.242,0.7905,0.421588,0.670818,0.2825
qh2442,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.545069,0.125581,0.234,0.8046,0.419488,0.67065,0.2684
qh2443,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.543289,0.125293,0.234,0.7927,0.417996,0.668582,0.2803
qh2444,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.541957,0.125926,0.235,0.8063,0.416031,0.667883,0.2667
qh2445,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.537838,0.12624,0.2269,0.79,0.411598,0.664078,0.283
qh2446,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.536951,0.125659,0.2278,0.7905,0.411292,0.66261,0.2825
qh2447,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.534397,0.124714,0.2211,0.7781,0.409683,0.659111,0.2949
qh2448,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.532059,0.124368,0.2133,0.7691,0.407691,0.656427,0.3039
qh2449,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.530684,0.124257,0.209,0.7734,0.406427,0.654941,0.2996
qh2450,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.527505,0.124547,0.2019,0.7781,0.402958,0.652052,0.2949
qh2451,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.525965,0.124421,0.1913,0.7686,0.401544,0.650386,0.3044
qh2452,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.524112,0.12511,0.2009,0.7703,0.399002,0.649222,0.3027
qh2453,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.521346,0.12465,0.1992,0.7628,0.396696,0.645996,0.3102
qh2454,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.518629,0.125224,0.1979,0.7734,0.393405,0.643853,0.2996
qh2455,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.518459,0.125162,0.1909,0.7642,0.393297,0.643621,0.3088
qh2456,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.516157,0.125755,0.1835,0.7551,0.390402,0.641912,0.3179
qh2457,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.513267,0.12573,0.1792,0.7546,0.387537,0.638997,0.3184
qh2458,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.51124,0.126116,0.1711,0.7524,0.385124,0.637356,0.3206
qh2459,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.510266,0.127497,0.1687,0.7614,0.382769,0.637763,0.3116
qh2460,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.511027,0.126504,0.2001,0.7869,0.384523,0.637531,0.2861
qh2461,1.124,4.46326e-16,1.124,1.124,1.124,1.124,0.528768,0.141937,0.2048,1.009,0.386831,0.670705,0.115
qh2462,1.124,4.46326e-16,1.124,1.124,1.124,1.124,0.548985,0.161124,0.2005,1.102,0.387861,0.710109,0.022
qh2499,1.116,2.23163e-16,1.116,1.116,1.116,1.116,2.45763,0.672782,1.483,5.025,1.78485,3.13041,0.367
qh2500,1.516,8.92653e-16,1.516,1.516,1.516,1.516,3.10606,0.969279,1.849,7.327,2.13678,4.07534,0.333
qh2503,2.069,8.92653e-16,2.069,2.069,2.069,2.069,3.72771,1.23758,2.147,8.431,2.49013,4.96529,0.078
qh2504,1.834,8.92653e-16,1.834,1.834,1.834,1.834,4.76654,1.52507,2.843,10.91,3.24147,6.29161,1.009
qh2505,1.946,2.23163e-16,1.946,1.946,1.946,1.946,5.36025,1.73843,3.227,12.17,3.62182,7.09868,1.281
qh2509,3.057,8.92653e-16,3.057,3.057,3.057,3.057,5.96364,1.52764,3.56,10.78,4.436,7.49128,0.503
qh2510,2.747,0,2.747,2.747,2.747,2.747,5.66362,1.35323,3.461,9.818,4.31039,7.01685,0.714
qh2511,2.458,1.33898e-15,2.458,2.458,2.458,2.458,5.31367,1.19048,3.317,8.812,4.12319,6.50415,0.859
qh2512,2.325,8.92653e-16,2.325,2.325,2.325,2.325,4.94632,1.04792,3.169,7.881,3.8984,5.99424,0.844
qh2513,2.191,8.92653e-16,2.191,2.191,2.191,2.191,4.66588,0.925617,3.044,7.1,3.74026,5.5915,0.853
qh2514,2.191,8.92653e-16,2.191,2.191,2.191,2.191,4.35562,0.827379,2.906,6.637,3.52824,5.183,0.715
qh2515,2.069,8.92653e-16,2.069,2.069,2.069,2.069,4.05643,0.74082,2.705,6.179,3.31561,4.79725,0.636
qh2516,1.946,2.23163e-16,1.946,1.946,1.946,1.946,3.78051,0.668011,2.529,5.771,3.1125,4.44852,0.583
qh2517,1.946,2.23163e-16,1.946,1.946,1.946,1.946,3.53979,0.606859,2.34,5.406,2.93293,4.14665,0.394
qh2518,1.946,2.23163e-16,1.946,1.946,1.946,1.946,3.30989,0.553434,2.169,5.051,2.75646,3.86332,0.223
qh2519,1.834,8.92653e-16,1.834,1.834,1.834,1.834,3.09828,0.509201,2.014,4.746,2.58908,3.60748,0.18
qh2520,1.834,8.92653e-16,1.834,1.834,1.834,1.834,2.90837,0.469542,1.893,4.435,2.43883,3.37791,0.059
qh2521,1.721,6.6949e-16,1.721,1.721,1.721,1.721,2.73834,0.436633,1.784,4.151,2.30171,3.17497,0.063
qh2522,1.721,6.6949e-16,1.721,1.721,1.721,1.721,2.74829,0.430729,1.811,4.102,2.31756,3.17902,0.09
qh2523,1.721,6.6949e-16,1.721,1.721,1.721,1.721,2.65385,0.409267,1.761,3.932,2.24458,3.06312,0.04
qh2575,2.069,8.92653e-16,2.069,2.069,2.069,2.069,3.46222,0.61136,2.392,5.358,2.85086,4.07358,0.323
qh2576,11.996,1.78531e-15,11.996,11.996,11.996,11.996,5.09078,1.14615,3.289,8.664,3.94463,6.23693,3.332
qh2577,14.145,1.78531e-15,14.145,14.145,14.145,14.145,6.27058,1.44259,4.032,10.75,4.82799,7.71317,3.395
qh2584,5.824,8.92653e-16,5.824,5.824,5.824,5.824,9.05811,1.39866,6.59,13.29,7.65945,10.4568,0.766
qh2588,6.065,1.78531e-15,6.065,6.065,6.065,6.065,8.32583,0.772685,6.25,10.09,7.55314,9.09852,0.185
qh2589,5.824,8.92653e-16,5.824,5.824,5.824,5.824,8.18334,0.700903,6.426,9.84,7.48244,8.88424,0.602
qh2593,5.145,1.78531e-15,5.145,5.145,5.145,5.145,6.56208,0.559677,5.356,8.22,6.0024,7.12176,0.211
qh2594,4.718,2.67796e-15,4.718,4.718,4.718,4.718,6.17605,0.529024,5.133,7.784,5.64703,6.70507,0.415
qh2595,4.312,1.78531e-15,4.312,4.312,4.312,4.312,5.8111,0.50575,4.858,7.207,5.30535,6.31685,0.546
qh2596,3.927,2.23163e-15,3.927,3.927,3.927,3.927,5.46793,0.486564,4.619,6.804,4.98137,5.95449,0.692
qh2597,3.74,8.92653e-16,3.74,3.74,3.74,3.74,5.15212,0.477531,4.338,6.368,4.67459,5.62965,0.598
qh2598,3.564,1.33898e-15,3.564,3.564,3.564,3.564,5.11294,0.482175,4.283,6.415,4.63076,5.59512,0.719
qh2599,3.388,0,3.388,3.388,3.388,3.388,4.98122,0.478928,4.149,6.395,4.50229,5.46015,0.761
qh2600,3.388,0,3.388,3.388,3.388,3.388,4.81607,0.470552,3.985,6.301,4.34552,5.28662,0.597
qh2601,3.223,4.46326e-16,3.223,3.223,3.223,3.223,4.7143,0.459389,3.918,6.279,4.25491,5.17369,0.695
qh2602,3.223,4.46326e-16,3.223,3.223,3.223,3.223,4.63044,0.447379,3.8,6.183,4.18306,5.07782,0.577
qh2603,3.223,4.46326e-16,3.223,3.223,3.223,3.223,4.56158,0.44341,3.774,6.126,4.11817,5.00499,0.551
qh2604,3.223,4.46326e-16,3.223,3.223,3.223,3.223,4.47081,0.437977,3.743,6.021,4.03283,4.90879,0.52
qh2605,3.057,8.92653e-16,3.057,3.057,3.057,3.057,4.39018,0.434346,3.688,5.924,3.95583,4.82453,0.631
qh2606,3.057,8.92653e-16,3.057,3.057,3.057,3.057,4.30334,0.431397,3.65,5.858,3.87194,4.73474,0.593
qh2607,3.057,8.92653e-16,3.057,3.057,3.057,3.057,4.23531,0.428876,3.583,5.791,3.80643,4.66419,0.526
qh2608,3.057,8.92653e-16,3.057,3.057,3.057,3.057,4.12649,0.42378,3.523,5.642,3.70271,4.55027,0.466
qh2609,3.057,8.92653e-16,3.057,3.057,3.057,3.057,4.41623,0.439265,3.697,5.998,3.97696,4.8555,0.64
qh2624,12.713,0,12.713,12.713,12.713,12.713,8.73119,1.3983,6.289,11.97,7.33289,10.1295,0.743
qh2625,20.945,3.57061e-15,20.945,20.945,20.945,20.945,10.4511,1.70099,7.06,14.72,8.7501,12.1521,6.225
qh2632,6.305,3.57061e-15,6.305,6.305,6.305,6.305,9.74824,1.19159,6.8,13.43,8.55665,10.9398,0.495
qh2633,6.065,1.78531e-15,6.065,6.065,6.065,6.065,10.2062,1.28049,7.212,13.57,8.92574,11.4867,1.147
qh2635,7.331,2.67796e-15,7.331,7.331,7.331,7.331,10.896,1.47305,7.611,14.06,9.42298,12.3691,0.28
qh2641,6.305,3.57061e-15,6.305,6.305,6.305,6.305,10.9087,1.51136,7.955,14.37,9.3973,12.42,1.65
qh2642,25.863,1.07118e-14,25.863,25.863,25.863,25.863,15.1104,2.27707,10.67,22.44,12.8333,17.3875,3.423
qh2643,41.79,7.14122e-15,41.79,41.79,41.79,41.79,17.53,2.63628,12.18,25.63,14.8937,20.1663,16.16
qh2644,33.033,7.14122e-15,33.033,33.033,33.033,33.033,18.7037,2.66465,12.93,26.16,16.0391,21.3683,6.873
qh2645,32.461,7.14122e-15,32.461,32.461,32.461,32.461,21.4792,3.02327,14.98,30.52,18.4559,24.5025,1.941
qh2646,39.807,7.14122e-15,39.807,39.807,39.807,39.807,21.9232,2.90103,15.3,29.67,19.0222,24.8242,10.137
qh2649,14.503,8.92653e-15,14.503,14.503,14.503,14.503,21.3136,2.59961,15.24,27.01,18.714,23.9132,0.737
qh2650,13.429,5.35592e-15,13.429,13.429,13.429,13.429,20.3904,2.48811,14.74,25.63,17.9023,22.8785,1.311
qh2651,12.713,0,12.713,12.713,12.713,12.713,20.0914,2.52069,14.6,25.34,17.5707,22.6121,1.887
qh2652,11.996,1.78531e-15,11.996,11.996,11.996,11.996,19.1979,2.52915,13.93,24.19,16.6687,21.7271,1.934
qh2653,10.922,0,10.922,10.922,10.922,10.922,18.048,2.50876,13.19,23.12,15.5392,20.5568,2.268
qh2654,9.335,5.35592e-15,9.335,9.335,9.335,9.335,17.138,2.44178,12.61,22.19,14.6962,19.5798,3.275
qh2655,8.736,3.57061e-15,8.736,8.736,8.736,8.736,15.9969,2.33677,11.86,21.3,13.6601,18.3337,3.124
qh2656,8.159,1.78531e-15,8.159,8.159,8.159,8.159,14.8215,2.21303,11.09,20.24,12.6085,17.0345,2.931
qh2657,7.331,2.67796e-15,7.331,7.331,7.331,7.331,13.6757,2.13845,10.35,19.15,11.5373,15.8141,3.019
qh2658,6.556,8.92653e-16,6.556,6.556,6.556,6.556,12.6114,2.0204,9.664,18.02,10.591,14.6318,3.108
qh2659,6.065,1.78531e-15,6.065,6.065,6.065,6.065,11.6022,1.9103,8.993,16.94,9.69189,13.5125,2.928
qh2660,5.594,2.67796e-15,5.594,5.594,5.594,5.594,10.7407,1.7886,8.368,15.86,8.95207,12.5293,2.774
qh2661,5.364,8.92653e-16,5.364,5.364,5.364,5.364,9.97112,1.68405,7.706,14.82,8.28707,11.6552,2.342
qh2662,4.926,8.92653e-16,4.926,4.926,4.926,4.926,9.30672,1.60558,7.092,13.87,7.70114,10.9123,2.166
qh2663,4.718,2.67796e-15,4.718,4.718,4.718,4.718,8.70598,1.52019,6.55,12.98,7.18579,10.2262,1.832
qh2664,4.509,0,4.509,4.509,4.509,4.509,8.19471,1.43784,6.103,12.16,6.75687,9.63255,1.594
qh2665,4.312,1.78531e-15,4.312,4.312,4.312,4.312,7.73877,1.34972,5.68,11.54,6.38905,9.08849,1.368
qh2666,4.114,8.92653e-16,4.114,4.114,4.114,4.114,7.33054,1.26223,5.326,10.9,6.06831,8.59277,1.212
qh2667,4.114,8.92653e-16,4.114,4.114,4.114,4.114,6.95831,1.17393,5.017,10.32,5.78438,8.13224,0.903
qh2668,3.927,2.23163e-15,3.927,3.927,3.927,3.927,6.62935,1.10131,4.726,9.816,5.52804,7.73066,0.799
qh2669,3.74,8.92653e-16,3.74,3.74,3.74,3.74,6.31345,1.01857,4.499,9.151,5.29488,7.33202,0.759
qh2670,3.74,8.92653e-16,3.74,3.74,3.74,3.74,6.02375,0.947708,4.314,8.73,5.07604,6.97146,0.574
qh2671,3.564,1.33898e-15,3.564,3.564,3.564,3.564,5.76406,0.89155,4.105,8.388,4.87251,6.65561,0.541
qh2672,3.388,0,3.388,3.388,3.388,3.388,5.52815,0.85093,3.932,8.091,4.67722,6.37908,0.544
qh2673,3.388,0,3.388,3.388,3.388,3.388,5.38319,0.822127,3.797,7.908,4.56106,6.20532,0.409
qh2674,3.564,1.33898e-15,3.564,3.564,3.564,3.564,5.23797,0.794956,3.69,7.723,4.44301,6.03293,0.126
qh2675,3.564,1.33898e-15,3.564,3.564,3.564,3.564,5.16472,0.77674,3.673,7.657,4.38798,5.94146,0.109
qh2676,3.564,1.33898e-15,3.564,3.564,3.564,3.564,5.09237,0.751242,3.664,7.587,4.34113,5.84361,0.1
qh2677,3.388,0,3.388,3.388,3.388,3.388,5.07741,0.726071,3.699,7.511,4.35134,5.80348,0.311
qh2678,3.388,0,3.388,3.388,3.388,3.388,4.98293,0.701881,3.716,7.348,4.28105,5.68481,0.328
qh2679,3.388,0,3.388,3.388,3.388,3.388,4.87449,0.670465,3.728,7.098,4.20402,5.54496,0.34
qh2680,3.388,0,3.388,3.388,3.388,3.388,4.74584,0.639054,3.649,6.826,4.10679,5.38489,0.261
qh2681,3.223,4.46326e-16,3.223,3.223,3.223,3.223,4.6037,0.603648,3.538,6.541,4.00005,5.20735,0.315
qh2682,3.223,4.46326e-16,3.223,3.223,3.223,3.223,4.45987,0.572047,3.449,6.243,3.88782,5.03192,0.226
qh2683,3.223,4.46326e-16,3.223,3.223,3.223,3.223,4.31293,0.54511,3.328,5.967,3.76782,4.85804,0.105
qh2684,3.057,8.92653e-16,3.057,3.057,3.057,3.057,4.16739,0.5242,3.153,5.728,3.64319,4.69159,0.096
qh2877,1.335,6.6949e-16,1.335,1.335,1.335,1.335,0.939084,0.220249,0.4445,1.327,0.718835,1.15933,0.008
qh2897,1.335,6.6949e-16,1.335,1.335,1.335,1.335,0.968405,0.18318,0.5295,1.316,0.785225,1.15159,0.019
qh2898,1.335,6.6949e-16,1.335,1.335,1.335,1.335,0.951647,0.180026,0.5207,1.284,0.771621,1.13167,0.051
qh2899,1.335,6.6949e-16,1.335,1.335,1.335,1.335,0.940072,0.178804,0.5255,1.254,0.761268,1.11888,0.081
qh2900,1.335,6.6949e-16,1.335,1.335,1.335,1.335,0.927286,0.17844,0.5095,1.233,0.748846,1.10573,0.102
qh2901,1.335,6.6949e-16,1.335,1.335,1.335,1.335,0.914593,0.176208,0.5092,1.214,0.738385,1.0908,0.121
qh2902,1.335,6.6949e-16,1.335,1.335,1.335,1.335,0.904985,0.178083,0.5013,1.229,0.726902,1.08307,0.106
qh2903,1.335,6.6949e-16,1.335,1.335,1.335,1.335,0.896724,0.178549,0.4899,1.226,0.718175,1.07527,0.109
qh2904,1.335,6.6949e-16,1.335,1.335,1.335,1.335,0.887917,0.179215,0.4693,1.226,0.708702,1.06713,0.109
qh2905,1.335,6.6949e-16,1.335,1.335,1.335,1.335,0.880614,0.17967,0.4703,1.228,0.700944,1.06028,0.107
qh2906,1.335,6.6949e-16,1.335,1.335,1.335,1.335,0.874016,0.180656,0.4558,1.234,0.69336,1.05467,0.101
qh2907,1.335,6.6949e-16,1.335,1.335,1.335,1.335,0.867451,0.180234,0.4495,1.241,0.687217,1.04769,0.094
qh2908,1.335,6.6949e-16,1.335,1.335,1.335,1.335,0.862009,0.17948,0.4418,1.209,0.682529,1.04149,0.126
qh2909,1.335,6.6949e-16,1.335,1.335,1.335,1.335,0.866762,0.183143,0.4478,1.209,0.683619,1.04991,0.126
qh2923,1.882,0,1.882,1.882,1.882,1.882,3.53481,0.910196,2.063,6.617,2.62461,4.44501,0.181
qh2924,2.07,0,2.07,2.07,2.07,2.07,4.01698,0.994328,2.423,7.383,3.02265,5.01131,0.353
qh2925,11.093,3.57061e-15,11.093,11.093,11.093,11.093,4.88222,1.41035,2.877,10.24,3.47187,6.29257,0.853
qh2926,15.04,3.57061e-15,15.04,15.04,15.04,15.04,6.15969,1.88528,3.536,13.17,4.27441,8.04497,1.87
qh2931,3.743,8.92653e-16,3.743,3.743,3.743,3.743,6.15735,1.21378,4.235,9.874,4.94357,7.37113,0.492
qh2932,3.3,1.33898e-15,3.3,3.3,3.3,3.3,5.77996,1.05853,4.104,8.849,4.72143,6.83849,0.804
qh2933,3.087,1.33898e-15,3.087,3.087,3.087,3.087,5.39152,0.918183,3.847,7.893,4.47334,6.3097,0.76
qh2934,3.087,1.33898e-15,3.087,3.087,3.087,3.087,5.1296,0.817528,3.587,7.306,4.31207,5.94713,0.5
qh2935,2.873,8.92653e-16,2.873,2.873,2.873,2.873,5.10506,0.767377,3.59,7.23,4.33768,5.87244,0.717
qh2936,3.3,1.33898e-15,3.3,3.3,3.3,3.3,5.20579,0.763926,3.731,7.413,4.44186,5.96972,0.431
qh2955,6.213,2.67796e-15,6.213,6.213,6.213,6.213,4.62833,0.561678,3.314,6.187,4.06665,5.19001,0.026
qh2958,11.772,3.57061e-15,11.772,11.772,11.772,11.772,6.01915,0.777966,4.561,8.174,5.24118,6.79712,3.598
qh2959,14.658,0,14.658,14.658,14.658,14.658,7.60686,1.18289,5.429,11.23,6.42397,8.78975,3.428
