name,obs_mean,obs_std,obs_min,obs_max,obs_stat_min,obs_stat_max,sim_mean,sim_std,sim_min,sim_max,sim_stat_min,sim_stat_max,distance
qf2659,2.261,8.92653e-16,2.261,2.261,2.261,2.261,4.44128,0.96546,3.066,7.423,3.47582,5.40674,0.805
qf2660,2.176,1.33898e-15,2.176,2.176,2.176,2.176,4.24083,0.89915,2.957,6.982,3.34168,5.13998,0.781
qf2661,2.092,8.92653e-16,2.092,2.092,2.092,2.092,4.04692,0.834145,2.843,6.559,3.21278,4.88106,0.751
qf2662,2.007,4.46326e-16,2.007,2.007,2.007,2.007,3.87077,0.772192,2.743,6.174,3.09858,4.64296,0.736
qf2663,1.925,6.6949e-16,1.925,1.925,1.925,1.925,3.69913,0.718702,2.654,5.787,2.98043,4.41783,0.729
qf2664,1.842,6.6949e-16,1.842,1.842,1.842,1.842,3.54475,0.670444,2.591,5.48,2.87431,4.21519,0.749
qf2665,1.842,6.6949e-16,1.842,1.842,1.842,1.842,3.39465,0.620556,2.501,5.201,2.77409,4.01521,0.659
qf2666,1.842,6.6949e-16,1.842,1.842,1.842,1.842,3.25484,0.577404,2.424,4.948,2.67744,3.83224,0.582
qf2667,1.76,0,1.76,1.76,1.76,1.76,3.12354,0.53652,2.349,4.717,2.58702,3.66006,0.589
qf2668,1.76,0,1.76,1.76,1.76,1.76,3.00182,0.50096,2.261,4.503,2.50086,3.50278,0.501
qf2669,1.76,0,1.76,1.76,1.76,1.76,2.88994,0.466962,2.201,4.312,2.42298,3.3569,0.441
qf2670,1.76,0,1.76,1.76,1.76,1.76,2.78299,0.434805,2.133,4.126,2.34818,3.2178,0.373
qf2671,1.677,2.23163e-16,1.677,1.677,1.677,1.677,2.68895,0.408892,2.013,3.96,2.28006,3.09784,0.336
qf2672,1.677,2.23163e-16,1.677,1.677,1.677,1.677,2.60079,0.383524,1.94,3.787,2.21727,2.98431,0.263
qf2673,1.677,2.23163e-16,1.677,1.677,1.677,1.677,2.7486,0.355598,2.155,3.962,2.393,3.1042,0.478
qf2674,1.842,6.6949e-16,1.842,1.842,1.842,1.842,2.7981,0.345586,2.232,4.079,2.45251,3.14369,0.39
qf2675,1.842,6.6949e-16,1.842,1.842,1.842,1.842,2.83044,0.349577,2.256,4.178,2.48086,3.18002,0.414
qf2676,2.43,0,2.43,2.43,2.43,2.43,3.27438,0.415165,2.633,4.93,2.85922,3.68954,0.203
qf2677,6.6,2.67796e-15,6.6,6.6,6.6,6.6,3.49113,0.470205,2.77,5.356,3.02092,3.96134,1.244
qf2678,8.32,5.35592e-15,8.32,8.32,8.32,8.32,3.62763,0.502072,2.87,5.59,3.12556,4.1297,2.73
qf2679,5.987,1.78531e-15,5.987,5.987,5.987,5.987,3.69699,0.51882,2.919,5.646,3.17817,4.21581,0.341
qf2683,2.517,1.33898e-15,2.517,2.517,2.517,2.517,3.5624,0.512382,2.817,5.297,3.05002,4.07478,0.3
qf2684,2.345,8.92653e-16,2.345,2.345,2.345,2.345,3.47295,0.502671,2.769,5.14,2.97028,3.97562,0.424
qf2685,2.176,1.33898e-15,2.176,2.176,2.176,2.176,3.37928,0.485044,2.691,4.956,2.89424,3.86432,0.515
qf2686,2.092,8.92653e-16,2.092,2.092,2.092,2.092,3.28103,0.474067,2.596,4.811,2.80696,3.7551,0.504
qf2687,2.007,4.46326e-16,2.007,2.007,2.007,2.007,3.18498,0.457215,2.548,4.641,2.72776,3.6422,0.541
qf2688,1.925,6.6949e-16,1.925,1.925,1.925,1.925,3.0889,0.441268,2.496,4.493,2.64763,3.53017,0.571
qf2689,1.842,6.6949e-16,1.842,1.842,1.842,1.842,2.99522,0.42093,2.417,4.343,2.57429,3.41615,0.575
qf2690,1.842,6.6949e-16,1.842,1.842,1.842,1.842,2.90285,0.402427,2.338,4.176,2.50042,3.30528,0.496
qf2691,1.842,6.6949e-16,1.842,1.842,1.842,1.842,2.82491,0.391465,2.279,4.038,2.43345,3.21637,0.437
qf2692,1.925,6.6949e-16,1.925,1.925,1.925,1.925,2.75597,0.375424,2.219,3.907,2.38055,3.13139,0.294
qf2693,1.925,6.6949e-16,1.925,1.925,1.925,1.925,2.67634,0.361548,2.167,3.777,2.31479,3.03789,0.242
qf2694,1.925,6.6949e-16,1.925,1.925,1.925,1.925,2.61882,0.349721,2.118,3.648,2.2691,2.96854,0.193
qf2695,1.925,6.6949e-16,1.925,1.925,1.925,1.925,2.60749,0.358511,2.103,3.781,2.24898,2.966,0.178
qf2760,2.261,8.92653e-16,2.261,2.261,2.261,2.261,1.28317,0.185659,0.8531,1.753,1.09751,1.46883,0.508
qf2959,1.455,8.92653e-16,1.455,1.455,1.455,1.455,2.42232,0.748805,1.587,5.998,1.67351,3.17113,0.132
qf2965,2.225,8.92653e-16,2.225,2.225,2.225,2.225,4.0604,1.24125,2.471,9.618,2.81915,5.30165,0.246
qf2966,2.225,8.92653e-16,2.225,2.225,2.225,2.225,4.14828,1.21585,2.566,9.522,2.93243,5.36413,0.341
qf2967,2.061,0,2.061,2.061,2.061,2.061,4.19516,1.17297,2.665,9.354,3.02219,5.36813,0.604
qf2968,1.898,1.11582e-15,1.898,1.898,1.898,1.898,4.29432,1.15684,2.734,9.311,3.13748,5.45116,0.836
qf2969,1.816,4.46326e-16,1.816,1.816,1.816,1.816,4.31744,1.11184,2.781,9.064,3.2056,5.42928,0.965
qf2970,1.742,0,1.742,1.742,1.742,1.742,4.3173,1.0531,2.847,8.761,3.2642,5.3704,1.105
qf2971,1.742,0,1.742,1.742,1.742,1.742,4.2984,1.0045,2.86,8.477,3.2939,5.3029,1.118
qf2972,1.742,0,1.742,1.742,1.742,1.742,4.25055,0.937062,2.867,8.098,3.31349,5.18761,1.125
qf2973,1.667,8.92653e-16,1.667,1.667,1.667,1.667,4.194,0.876574,2.889,7.771,3.31743,5.07057,1.222
qf2974,1.596,6.6949e-16,1.596,1.596,1.596,1.596,4.11551,0.813816,2.878,7.449,3.30169,4.92933,1.282
qf2975,1.596,6.6949e-16,1.596,1.596,1.596,1.596,4.02556,0.751043,2.862,7.073,3.27452,4.7766,1.266
qf2976,1.596,6.6949e-16,1.596,1.596,1.596,1.596,3.92722,0.693149,2.812,6.744,3.23407,4.62037,1.216
qf2977,1.524,6.6949e-16,1.524,1.524,1.524,1.524,3.81696,0.634278,2.764,6.357,3.18268,4.45124,1.24
qf2978,1.524,6.6949e-16,1.524,1.524,1.524,1.524,3.70944,0.582616,2.765,6.024,3.12682,4.29206,1.241
qf2979,1.524,6.6949e-16,1.524,1.524,1.524,1.524,3.60622,0.538936,2.736,5.734,3.06728,4.14516,1.212
qf2980,1.524,6.6949e-16,1.524,1.524,1.524,1.524,3.50322,0.501849,2.683,5.477,3.00137,4.00507,1.159
qf2981,1.524,6.6949e-16,1.524,1.524,1.524,1.524,3.39587,0.467659,2.636,5.262,2.92821,3.86353,1.112
qf2982,1.596,6.6949e-16,1.596,1.596,1.596,1.596,3.86563,0.590972,2.854,6.097,3.27466,4.4566,1.258
qf2983,2.143,4.46326e-16,2.143,2.143,2.143,2.143,4.13715,0.70095,2.975,6.769,3.4362,4.8381,0.832
qf2984,2.061,0,2.061,2.061,2.061,2.061,4.17441,0.725642,3.017,6.883,3.44877,4.90005,0.956
qf2985,1.98,8.92653e-16,1.98,1.98,1.98,1.98,4.13177,0.714671,3.006,6.824,3.4171,4.84644,1.026
qf2986,1.898,1.11582e-15,1.898,1.898,1.898,1.898,4.04496,0.691326,2.959,6.679,3.35363,4.73629,1.061
qf2987,1.816,4.46326e-16,1.816,1.816,1.816,1.816,3.93341,0.664728,2.923,6.476,3.26868,4.59814,1.107
qf2988,1.742,0,1.742,1.742,1.742,1.742,3.80616,0.635611,2.838,6.235,3.17055,4.44177,1.096
qf2989,1.667,8.92653e-16,1.667,1.667,1.667,1.667,3.67365,0.600012,2.746,5.941,3.07364,4.27366,1.079
qf2990,1.667,8.92653e-16,1.667,1.667,1.667,1.667,3.53869,0.568119,2.684,5.682,2.97057,4.10681,1.017
qf2991,1.667,8.92653e-16,1.667,1.667,1.667,1.667,3.40315,0.535525,2.614,5.422,2.86763,3.93867,0.947
qf2992,1.667,8.92653e-16,1.667,1.667,1.667,1.667,3.27227,0.501787,2.523,5.145,2.77048,3.77406,0.856
qf2993,1.596,6.6949e-16,1.596,1.596,1.596,1.596,3.14562,0.475065,2.45,4.939,2.67055,3.62069,0.854
qf2994,1.596,6.6949e-16,1.596,1.596,1.596,1.596,3.0272,0.451243,2.369,4.675,2.57596,3.47844,0.773
qf2995,1.596,6.6949e-16,1.596,1.596,1.596,1.596,2.91564,0.418775,2.268,4.443,2.49686,3.33442,0.672
qf2996,1.596,6.6949e-16,1.596,1.596,1.596,1.596,2.81017,0.390855,2.243,4.228,2.41932,3.20102,0.647
qf2997,1.596,6.6949e-16,1.596,1.596,1.596,1.596,2.70653,0.369813,2.144,4.056,2.33672,3.07634,0.548
qf2998,1.596,6.6949e-16,1.596,1.596,1.596,1.596,2.61228,0.349249,2.077,3.854,2.26303,2.96153,0.481
qf2999,1.524,6.6949e-16,1.524,1.524,1.524,1.524,2.52294,0.330567,1.99,3.71,2.19237,2.85351,0.466
qf3000,1.524,6.6949e-16,1.524,1.524,1.524,1.524,2.44247,0.310787,1.93,3.502,2.13168,2.75326,0.406
qf3001,1.524,6.6949e-16,1.524,1.524,1.524,1.524,2.36041,0.293339,1.85,3.373,2.06707,2.65375,0.326
qf3002,1.596,6.6949e-16,1.596,1.596,1.596,1.596,2.29142,0.278578,1.803,3.247,2.01284,2.57,0.207
qf3003,1.524,6.6949e-16,1.524,1.524,1.524,1.524,2.22378,0.262845,1.749,3.093,1.96093,2.48663,0.225
qf3004,1.524,6.6949e-16,1.524,1.524,1.524,1.524,2.16472,0.251405,1.688,2.984,1.91331,2.41613,0.164
qf3005,1.524,6.6949e-16,1.524,1.524,1.524,1.524,2.11428,0.239729,1.649,2.902,1.87455,2.35401,0.125
qf3006,1.596,6.6949e-16,1.596,1.596,1.596,1.596,2.07598,0.231669,1.635,2.8,1.84431,2.30765,0.039
qf3007,1.524,6.6949e-16,1.524,1.524,1.524,1.524,2.02993,0.222842,1.615,2.729,1.80709,2.25277,0.091
qf3008,1.524,6.6949e-16,1.524,1.524,1.524,1.524,1.9832,0.216751,1.548,2.651,1.76645,2.19995,0.024
qf3009,1.524,6.6949e-16,1.524,1.524,1.524,1.524,1.93759,0.209363,1.542,2.592,1.72823,2.14695,0.018
qf3094,0.781,1.11582e-16,0.781,0.781,0.781,0.781,1.15282,0.1475,0.805,1.678,1.00532,1.30032,0.024
qf3108,0.945,2.23163e-16,0.945,0.945,0.945,0.945,1.42681,0.207704,0.9845,2.227,1.21911,1.63452,0.0395
qf3109,0.886,4.46326e-16,0.886,0.886,0.886,0.886,1.44026,0.215335,0.9862,2.307,1.22493,1.6556,0.1002
qf3110,0.945,2.23163e-16,0.945,0.945,0.945,0.945,1.42659,0.213477,0.9698,2.291,1.21311,1.64007,0.0248
qf3111,0.886,4.46326e-16,0.886,0.886,0.886,0.886,1.40554,0.207534,0.9685,2.246,1.198,1.61307,0.0825
qf3112,0.886,4.46326e-16,0.886,0.886,0.886,0.886,1.3732,0.199439,0.9436,2.178,1.17377,1.57264,0.0576
qf3113,0.886,4.46326e-16,0.886,0.886,0.886,0.886,1.33582,0.190647,0.9329,2.098,1.14517,1.52646,0.0469
qf3114,0.834,2.23163e-16,0.834,0.834,0.834,0.834,1.29984,0.18508,0.9156,2.033,1.11476,1.48492,0.0816
qf3115,0.834,2.23163e-16,0.834,0.834,0.834,0.834,1.26331,0.175532,0.9099,1.95,1.08778,1.43884,0.0759
qf3116,0.834,2.23163e-16,0.834,0.834,0.834,0.834,1.23052,0.169211,0.8879,1.874,1.06131,1.39973,0.0539
qf3117,0.834,2.23163e-16,0.834,0.834,0.834,0.834,1.1976,0.160243,0.8641,1.806,1.03736,1.35784,0.0301
qf3118,0.781,1.11582e-16,0.781,0.781,0.781,0.781,1.16657,0.155057,0.8401,1.753,1.01151,1.32163,0.0591
qf3119,0.781,1.11582e-16,0.781,0.781,0.781,0.781,1.13406,0.151517,0.8283,1.709,0.982546,1.28558,0.0473
qf3120,0.729,3.34745e-16,0.729,0.729,0.729,0.729,1.10696,0.146334,0.8156,1.645,0.960621,1.25329,0.0866
qf3121,0.677,3.34745e-16,0.677,0.677,0.677,0.677,1.0823,0.142,0.7805,1.597,0.940304,1.2243,0.1035
qf3122,0.624,2.23163e-16,0.624,0.624,0.624,0.624,1.06278,0.137445,0.7639,1.556,0.925335,1.20022,0.1399
qf3123,0.677,3.34745e-16,0.677,0.677,0.677,0.677,1.04448,0.134334,0.7463,1.515,0.910146,1.17881,0.0693
qf3124,0.624,2.23163e-16,0.624,0.624,0.624,0.624,1.02632,0.130743,0.7533,1.481,0.89558,1.15707,0.1293
qf3125,0.624,2.23163e-16,0.624,0.624,0.624,0.624,1.00711,0.129128,0.7125,1.451,0.877984,1.13624,0.0885
qf3126,0.624,2.23163e-16,0.624,0.624,0.624,0.624,0.992691,0.1278,0.7023,1.427,0.864891,1.12049,0.0783
qf3127,0.572,3.34745e-16,0.572,0.572,0.572,0.572,0.976529,0.124659,0.7007,1.403,0.85187,1.10119,0.1287
qf3128,0.572,3.34745e-16,0.572,0.572,0.572,0.572,0.962018,0.122968,0.6853,1.378,0.83905,1.08499,0.1133
qf3129,0.572,3.34745e-16,0.572,0.572,0.572,0.572,0.948005,0.120382,0.6858,1.346,0.827623,1.06839,0.1138
qf3130,0.624,2.23163e-16,0.624,0.624,0.624,0.624,0.935326,0.121588,0.6801,1.342,0.813738,1.05691,0.0561
qf3131,0.624,2.23163e-16,0.624,0.624,0.624,0.624,0.926611,0.121814,0.6471,1.324,0.804797,1.04843,0.0231
qf3132,0.624,2.23163e-16,0.624,0.624,0.624,0.624,0.913776,0.121788,0.6317,1.318,0.791988,1.03556,0.0077
qf3133,0.624,2.23163e-16,0.624,0.624,0.624,0.624,0.905084,0.120164,0.6311,1.3,0.78492,1.02525,0.0071
qf3254,0.916,2.23163e-16,0.916,0.916,0.916,0.916,1.42822,0.361236,0.9418,3.261,1.06698,1.78945,0.0258
qf3258,1.018,4.46326e-16,1.018,1.018,1.018,1.018,1.88091,0.666384,1.143,5.296,1.21453,2.54729,0.125
qf3259,0.916,2.23163e-16,0.916,0.916,0.916,0.916,1.91004,0.674345,1.168,5.351,1.23569,2.58439,0.252
qf3260,0.916,2.23163e-16,0.916,0.916,0.916,0.916,1.9139,0.681076,1.185,5.371,1.23282,2.59498,0.269
qf3261,0.814,0,0.814,0.814,0.814,0.814,1.8985,0.680494,1.206,5.369,1.21801,2.57899,0.392
qf3262,0.814,0,0.814,0.814,0.814,0.814,1.87348,0.676499,1.229,5.316,1.19698,2.54998,0.415
qf3263,0.775,0,0.775,0.775,0.775,0.775,1.84369,0.671626,1.22,5.269,1.17206,2.51532,0.445
qf3264,0.775,0,0.775,0.775,0.775,0.775,1.80678,0.662058,1.214,5.149,1.14472,2.46884,0.439
qf3265,0.775,0,0.775,0.775,0.775,0.775,1.75972,0.650106,1.185,5.054,1.10961,2.40983,0.41
qf3266,0.775,0,0.775,0.775,0.775,0.775,1.71733,0.631083,1.17,4.878,1.08625,2.34841,0.395
qf3267,0.775,0,0.775,0.775,0.775,0.775,1.67402,0.612954,1.161,4.729,1.06107,2.28697,0.386
qf3268,0.775,0,0.775,0.775,0.775,0.775,1.63593,0.589985,1.126,4.534,1.04595,2.22591,0.351
qf3269,0.916,2.23163e-16,0.916,0.916,0.916,0.916,1.63033,0.58814,1.12,4.489,1.04219,2.21847,0.204
qf3270,1.018,4.46326e-16,1.018,1.018,1.018,1.018,1.85026,0.742154,1.211,5.426,1.10811,2.59241,0.193
qf3271,1.222,4.46326e-16,1.222,1.222,1.222,1.222,1.91164,0.789561,1.238,5.694,1.12208,2.7012,0.016
qf3272,1.12,6.6949e-16,1.12,1.12,1.12,1.12,1.96622,0.826552,1.252,5.956,1.13967,2.79277,0.132
qf3273,1.018,4.46326e-16,1.018,1.018,1.018,1.018,1.97949,0.82123,1.283,5.928,1.15826,2.80072,0.265
qf3274,0.916,2.23163e-16,0.916,0.916,0.916,0.916,1.97612,0.804868,1.289,5.826,1.17125,2.78099,0.373
qf3275,0.916,2.23163e-16,0.916,0.916,0.916,0.916,1.96165,0.782907,1.292,5.683,1.17874,2.74456,0.376
qf3276,0.814,0,0.814,0.814,0.814,0.814,1.93451,0.750346,1.29,5.503,1.18416,2.68486,0.476
qf3277,0.814,0,0.814,0.814,0.814,0.814,1.90335,0.723304,1.288,5.324,1.18005,2.62665,0.474
qf3278,0.814,0,0.814,0.814,0.814,0.814,1.86564,0.690712,1.28,5.124,1.17493,2.55635,0.466
qf3279,0.814,0,0.814,0.814,0.814,0.814,1.82602,0.660924,1.256,4.918,1.1651,2.48694,0.442
qf3280,0.814,0,0.814,0.814,0.814,0.814,1.78401,0.631112,1.244,4.711,1.1529,2.41512,0.43
qf3281,0.775,0,0.775,0.775,0.775,0.775,1.74495,0.600282,1.204,4.541,1.14467,2.34523,0.429
qf3282,0.814,0,0.814,0.814,0.814,0.814,1.70487,0.570175,1.208,4.341,1.1347,2.27504,0.394
qf3283,0.814,0,0.814,0.814,0.814,0.814,1.6652,0.541476,1.179,4.129,1.12372,2.20668,0.365
qf3284,0.916,2.23163e-16,0.916,0.916,0.916,0.916,1.62591,0.513484,1.155,3.952,1.11243,2.13939,0.239
qf3285,0.775,0,0.775,0.775,0.775,0.775,1.58861,0.483416,1.122,3.762,1.10519,2.07203,0.347
qf3286,0.775,0,0.775,0.775,0.775,0.775,1.55383,0.457467,1.115,3.603,1.09636,2.0113,0.34
qf3287,0.775,0,0.775,0.775,0.775,0.775,1.51971,0.434092,1.084,3.433,1.08562,1.9538,0.309
qh1834,3.224,1.78531e-15,3.224,3.224,3.224,3.224,4.12052,0.369695,3.527,5.371,3.75083,4.49021,0.303
qh1836,6.767,1.78531e-15,6.767,6.767,6.767,6.767,4.8458,0.546191,3.996,6.595,4.29961,5.39199,0.172
qh1837,7.449,3.57061e-15,7.449,7.449,7.449,7.449,5.00235,0.57156,4.081,6.802,4.43079,5.57391,0.647
qh1838,7.806,2.67796e-15,7.806,7.806,7.806,7.806,5.00096,0.558857,4.105,6.732,4.4421,5.55982,1.074
qh1839,7.092,2.67796e-15,7.092,7.092,7.092,7.092,4.90115,0.527339,4.069,6.543,4.37381,5.42849,0.549
qh1840,6.767,1.78531e-15,6.767,6.767,6.767,6.767,4.73399,0.480351,3.969,6.214,4.25364,5.21434,0.553
qh1841,6.117,8.92653e-16,6.117,6.117,6.117,6.117,4.52471,0.42885,3.831,5.849,4.09586,4.95356,0.268
qh1843,5.175,8.92653e-16,5.175,5.175,5.175,5.175,4.07415,0.339069,3.404,5.156,3.73508,4.41322,0.019
qh1844,4.882,1.78531e-15,4.882,4.882,4.882,4.882,3.85358,0.299331,3.192,4.801,3.55425,4.15291,0.081
qh1845,4.59,2.67796e-15,4.59,4.59,4.59,4.59,3.68962,0.266802,3.092,4.549,3.42282,3.95642,0.041
qh1851,3.224,1.78531e-15,3.224,3.224,3.224,3.224,2.7341,0.168122,2.227,3.199,2.56598,2.90222,0.025
qh1853,2.963,4.46326e-16,2.963,2.963,2.963,2.963,2.58338,0.158986,2.026,2.953,2.42439,2.74237,0.01
qh1873,6.767,1.78531e-15,6.767,6.767,6.767,6.767,3.64163,0.248973,3.043,4.277,3.39266,3.8906,2.49
qh1874,7.092,2.67796e-15,7.092,7.092,7.092,7.092,4.14627,0.332687,3.513,5.083,3.81358,4.47896,2.009
qh1875,7.449,3.57061e-15,7.449,7.449,7.449,7.449,4.60367,0.403671,3.956,5.709,4.2,5.00734,1.74
qh1877,14.294,1.78531e-15,14.294,14.294,14.294,14.294,6.33802,0.775441,5.034,8.433,5.56258,7.11346,5.861
qh1878,14.748,3.57061e-15,14.748,14.748,14.748,14.748,6.54022,0.749735,5.167,8.517,5.79048,7.28996,6.231
qh1879,12.51,3.57061e-15,12.51,12.51,12.51,12.51,6.45022,0.636922,5.2,8.462,5.8133,7.08714,4.048
qh1880,11.246,1.78531e-15,11.246,11.246,11.246,11.246,6.27197,0.547036,5.114,8.119,5.72493,6.81901,3.127
qh1881,9.656,3.57061e-15,9.656,9.656,9.656,9.656,6.02373,0.4737,4.949,7.629,5.55003,6.49743,2.027
qh1882,8.163,3.57061e-15,8.163,8.163,8.163,8.163,5.72832,0.410984,4.764,7.082,5.31734,6.1393,1.081
qh1883,7.449,3.57061e-15,7.449,7.449,7.449,7.449,5.41629,0.361059,4.547,6.51,5.05523,5.77735,0.939
qh1884,6.767,1.78531e-15,6.767,6.767,6.767,6.767,5.10798,0.317124,4.321,6.12,4.79086,5.4251,0.647
qh1885,6.117,8.92653e-16,6.117,6.117,6.117,6.117,4.80856,0.283867,4.123,5.819,4.52469,5.09243,0.298
qh1900,3.745,4.46326e-16,3.745,3.745,3.745,3.745,4.74142,0.453905,4.052,6.414,4.28752,5.19532,0.307
qh1903,13.84,3.57061e-15,13.84,13.84,13.84,13.84,7.94342,0.845491,6.418,10.95,7.09793,8.78891,2.89
qh1911,4.59,2.67796e-15,4.59,4.59,4.59,4.59,5.47211,0.423295,4.643,7.288,5.04882,5.8954,0.053
qh1954,5.792,8.92653e-16,5.792,5.792,5.792,5.792,3.22436,0.339395,2.472,4.588,2.88497,3.56375,1.204
qh1972,2.475,8.92653e-16,2.475,2.475,2.475,2.475,2.10348,0.211218,1.506,2.429,1.89226,2.3147,0.046
qh1973,2.475,8.92653e-16,2.475,2.475,2.475,2.475,2.04716,0.212596,1.452,2.397,1.83456,2.25976,0.078
qh1974,2.475,8.92653e-16,2.475,2.475,2.475,2.475,1.99158,0.211884,1.394,2.345,1.7797,2.20346,0.13
qh1975,2.703,1.33898e-15,2.703,2.703,2.703,2.703,2.16739,0.230376,1.545,2.516,1.93701,2.39777,0.187
qh1976,2.963,4.46326e-16,2.963,2.963,2.963,2.963,2.26628,0.236072,1.607,2.641,2.03021,2.50235,0.322
qh1977,3.224,1.78531e-15,3.224,3.224,3.224,3.224,2.23668,0.239871,1.58,2.634,1.99681,2.47655,0.59
qh1978,2.963,4.46326e-16,2.963,2.963,2.963,2.963,2.19993,0.239498,1.53,2.595,1.96043,2.43943,0.368
qh1979,2.963,4.46326e-16,2.963,2.963,2.963,2.963,2.15573,0.240105,1.498,2.555,1.91563,2.39583,0.408
qh1980,2.963,4.46326e-16,2.963,2.963,2.963,2.963,2.10846,0.238037,1.456,2.487,1.87042,2.3465,0.476
qh1981,2.963,4.46326e-16,2.963,2.963,2.963,2.963,2.05847,0.238211,1.41,2.422,1.82026,2.29668,0.541
qh1982,2.963,4.46326e-16,2.963,2.963,2.963,2.963,2.00921,0.236714,1.379,2.395,1.7725,2.24592,0.568
qh1983,2.703,1.33898e-15,2.703,2.703,2.703,2.703,2.08763,0.244055,1.396,2.514,1.84358,2.33168,0.189
qh1985,3.745,4.46326e-16,3.745,3.745,3.745,3.745,2.58567,0.307285,1.726,3.611,2.27839,2.89295,0.134
qh1986,3.745,4.46326e-16,3.745,3.745,3.745,3.745,2.61914,0.321165,1.74,3.734,2.29797,2.94031,0.011
qh2003,2.02,1.33898e-15,2.02,2.02,2.02,2.02,1.69428,0.217467,1.058,2.016,1.47681,1.91175,0.004
qh2004,2.02,1.33898e-15,2.02,2.02,2.02,2.02,1.65796,0.216528,1.03,1.979,1.44143,1.87449,0.041
qh2005,2.02,1.33898e-15,2.02,2.02,2.02,2.02,1.62418,0.219383,0.9784,1.944,1.40479,1.84356,0.076
qh2006,2.02,1.33898e-15,2.02,2.02,2.02,2.02,1.59386,0.219232,0.9547,1.92,1.37463,1.81309,0.1
qh2007,2.02,1.33898e-15,2.02,2.02,2.02,2.02,1.56708,0.221441,0.9203,1.896,1.34564,1.78852,0.124
qh2008,2.02,1.33898e-15,2.02,2.02,2.02,2.02,1.53975,0.224615,0.8946,1.864,1.31514,1.76437,0.156
qh2009,2.02,1.33898e-15,2.02,2.02,2.02,2.02,1.51752,0.22467,0.8643,1.852,1.29285,1.74219,0.168
qh2010,2.02,1.33898e-15,2.02,2.02,2.02,2.02,1.49303,0.225662,0.8327,1.83,1.26736,1.71869,0.19
qh2011,2.02,1.33898e-15,2.02,2.02,2.02,2.02,1.47149,0.227272,0.8119,1.819,1.24422,1.69876,0.201
qh2012,2.02,1.33898e-15,2.02,2.02,2.02,2.02,1.45276,0.22929,0.7892,1.798,1.22347,1.68205,0.222
qh2013,2.02,1.33898e-15,2.02,2.02,2.02,2.02,1.43277,0.232368,0.7635,1.789,1.2004,1.66514,0.231
qh2014,2.02,1.33898e-15,2.02,2.02,2.02,2.02,1.4142,0.232863,0.7442,1.77,1.18133,1.64706,0.25
qh2015,2.02,1.33898e-15,2.02,2.02,2.02,2.02,1.39708,0.236028,0.7066,1.754,1.16105,1.63311,0.266
qh2016,2.02,1.33898e-15,2.02,2.02,2.02,2.02,1.38193,0.238101,0.7011,1.726,1.14383,1.62003,0.294
qh2017,2.02,1.33898e-15,2.02,2.02,2.02,2.02,1.36486,0.23993,0.6731,1.704,1.12493,1.60479,0.316
qh2018,2.02,1.33898e-15,2.02,2.02,2.02,2.02,1.35082,0.240162,0.6499,1.695,1.11066,1.59098,0.325
qh2019,1.792,8.92653e-16,1.792,1.792,1.792,1.792,1.33546,0.240694,0.6459,1.678,1.09476,1.57615,0.114
qh2020,1.792,8.92653e-16,1.792,1.792,1.792,1.792,1.32395,0.241095,0.6368,1.668,1.08286,1.56505,0.124
qh2021,1.792,8.92653e-16,1.792,1.792,1.792,1.792,1.31076,0.240844,0.6112,1.658,1.06992,1.55161,0.134
qh2022,1.792,8.92653e-16,1.792,1.792,1.792,1.792,1.2991,0.241468,0.6093,1.634,1.05763,1.54057,0.158
qh2023,1.792,8.92653e-16,1.792,1.792,1.792,1.792,1.28825,0.240684,0.5947,1.638,1.04757,1.52893,0.154
qh2024,1.792,8.92653e-16,1.792,1.792,1.792,1.792,1.27685,0.243034,0.5842,1.626,1.03382,1.51989,0.166
qh2025,1.792,8.92653e-16,1.792,1.792,1.792,1.792,1.26583,0.241557,0.5737,1.611,1.02427,1.50738,0.181
qh2026,1.792,8.92653e-16,1.792,1.792,1.792,1.792,1.25722,0.240436,0.5678,1.596,1.01679,1.49766,0.196
qh2027,1.792,8.92653e-16,1.792,1.792,1.792,1.792,1.25011,0.243272,0.5496,1.612,1.00684,1.49338,0.18
qh2028,1.792,8.92653e-16,1.792,1.792,1.792,1.792,1.24136,0.242562,0.5507,1.594,0.998795,1.48392,0.198
qh2029,1.792,8.92653e-16,1.792,1.792,1.792,1.792,1.23049,0.239492,0.5318,1.58,0.990993,1.46998,0.212
qh2030,1.792,8.92653e-16,1.792,1.792,1.792,1.792,1.2217,0.239719,0.5403,1.579,0.981981,1.46142,0.213
qh2031,1.792,8.92653e-16,1.792,1.792,1.792,1.792,1.21263,0.239436,0.5254,1.557,0.973194,1.45207,0.235
qh2032,1.792,8.92653e-16,1.792,1.792,1.792,1.792,1.20735,0.239806,0.5233,1.559,0.967549,1.44716,0.233
qh2033,1.792,8.92653e-16,1.792,1.792,1.792,1.792,1.201,0.239537,0.5113,1.55,0.961461,1.44053,0.242
qh2034,1.792,8.92653e-16,1.792,1.792,1.792,1.792,1.1923,0.239174,0.5124,1.533,0.953123,1.43147,0.259
qh2035,1.792,8.92653e-16,1.792,1.792,1.792,1.792,1.18462,0.237286,0.5039,1.517,0.947333,1.42191,0.275
qh2036,1.792,8.92653e-16,1.792,1.792,1.792,1.792,1.17765,0.235651,0.5072,1.515,0.941994,1.4133,0.277
